method	destination	rule	interaction_name	pathway_name	ligand	receptor	ligand_genes	receptor_genes	ligand_class	pair_origin	n_patients	n_cohorts	n_thin_tail	cohorts	median_delta	mean_delta	mean_score_high	mean_score_low	frac_detected_high	frac_detected_low	median_n_sender_high	median_n_receiver	pval	padj
liana_cpdb	TNK	tertile	ICAM1_SPN	other	ICAM1	SPN	ICAM1	SPN	other	cellphonedb_v5_interactors	16	2	0	GSE123902,GSE189357	0.24461118876934052	0.2447091625072062	0.5565250720828772	0.31181590957567096	1.0	0.9375	252.5	3559.0	3.0517578125e-05	0.00034586588541666663
liana_cpdb	TNK	tertile	C3_C3AR1	other	C3	C3AR1	C3	C3AR1	other	cellphonedb_v5_interactors	7	2	0	GSE123902,GSE189357	0.25294750183820724	0.24563676118850708	0.40854847111872267	0.16291170993021556	1.0	0.7142857142857143	149.0	1336.0	0.078125	0.1213045987215909
liana_cpdb	TNK	tertile	CD70_CD27	other	CD70	CD27	CD70	CD27	other	cellphonedb_v5_interactors	3	1	0	GSE123902	0.2621283158659935	0.14096510348220667	0.22758707838753858	0.08662197490533192	0.6666666666666666	0.3333333333333333	79.0	2558.0		
liana_cpdb	TNK	tertile	LPAR2_ADGRE5	other	LPAR2	ADGRE5	LPAR2	ADGRE5	other	cellphonedb_v5_interactors	8	2	1	GSE123902,GSE189357	0.2701480779796839	0.3135951336007565	0.3135951336007565	0.0	1.0	0.0	114.0	829.0	0.0078125	0.018973214285714288
liana_cpdb	TNK	tertile	CEACAM5_CD8A	MHC_I_partial	CEACAM5	CD8A	CEACAM5	CD8A	barrier	cellphonedb_v5_interactors	11	2	0	GSE123902,GSE189357	0.27044420689344406	0.30106756124984135	0.42178586023775017	0.1207182989879088	1.0	0.2727272727272727	166.0	1336.0	0.0009765625	0.003689236111111111
liana_cpdb	TNK	tertile	ALCAM_CD6	other	ALCAM	CD6	ALCAM	CD6	other	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.27842342108488083	0.2629985690993421	0.49577145059319105	0.23277288149384892	1.0	0.8235294117647058	222.0	3392.0	1.52587890625e-05	0.00020751953125
liana_cpdb	TNK	tertile	PVR_CD96	other	PVR	CD96	PVR	CD96	barrier|inhibitory	cellphonedb_v5_interactors	11	2	1	GSE123902,GSE189357	0.2801999896764755	0.2715810845521363	0.2715810845521363	0.0	1.0	0.0	166.0	1336.0	0.0009765625	0.003689236111111111
liana_cpdb	TNK	tertile	TNC_ITGA4+ITGB1	other	TNC	ITGA4+ITGB1	TNC	ITGA4|ITGB1	other	cellphonedb_v5_interactors	9	2	0	GSE123902,GSE189357	0.2968653365969658	0.2529272482626968	0.3163301679823134	0.06340291971961658	1.0	0.3333333333333333	262.0	3392.0	0.00390625	0.010624999999999999
liana_cpdb	TNK	tertile	F11R_ITGAL+ITGB2	other	F11R	ITGAL+ITGB2	F11R	ITGAL|ITGB2	barrier	cellphonedb_v5_interactors	14	2	0	GSE123902,GSE189357	0.29826997965574265	0.27540904549615725	0.3922272462929998	0.11681820079684258	1.0	0.42857142857142855	311.5	4035.5	0.0001220703125	0.0007546164772727273
liana_cpdb	TNK	tertile	PTGES_PTGER4	other	PTGES	PTGER4	PTGES	PTGER4	other	cellphonedb_v5_interactors	7	2	0	GSE123902,GSE189357	0.3201701417565346	0.3099744383777891	0.3099744383777891	0.0	1.0	0.0	86.0	344.0	0.015625	0.034274193548387094
liana_cpdb	TNK	tertile	CDH1_ITGAE+ITGB7	other	CDH1	ITGAE+ITGB7	CDH1	ITGAE|ITGB7	barrier|inhibitory	cellphonedb_v5_interactors	10	2	1	GSE123902,GSE189357	0.3293652981519699	0.3121741503477097	0.3843811433762312	0.07220699302852154	1.0	0.4	171.5	3142.0	0.001953125	0.006324404761904762
liana_cpdb	TNK	tertile	DHCR7_RORA	other	DHCR7	RORA	DHCR7	RORA	other	cellphonedb_v5_interactors	15	2	1	GSE123902,GSE189357	0.3401300236582756	0.305338974048694	0.3685108029594024	0.06317182891070842	1.0	0.2	194.0	1336.0	0.0001220703125	0.0007546164772727273
liana_cpdb	TNK	tertile	CD55_ADGRE5	other	CD55	ADGRE5	CD55	ADGRE5	other	cellphonedb_v5_interactors	20	2	1	GSE123902,GSE189357	0.3460996747016907	0.3326087310910225	1.0917136326432229	0.7591049015522003	1.0	1.0	208.0	2582.0	1.9073486328125e-06	6.4849853515625e-05
liana_cpdb	TNK	tertile	DHCR24_RORA	other	DHCR24	RORA	DHCR24	RORA	other	cellphonedb_v5_interactors	20	2	1	GSE123902,GSE189357	0.3498998172581196	0.39642174243927003	0.6690334001556039	0.2726116577163339	1.0	0.55	208.0	2582.0	1.9073486328125e-06	6.4849853515625e-05
liana_cpdb	TNK	tertile	PTGES2_PTGER4	other	PTGES2	PTGER4	PTGES2	PTGER4	other	cellphonedb_v5_interactors	17	2	0	GSE123902,GSE189357	0.36446715146303177	0.30084578692913055	0.37970222598489595	0.07885643905576538	1.0	0.29411764705882354	222.0	2606.0	0.0001068115234375	0.0007546164772727273
liana_cpdb	TNK	tertile	CDH1_KLRG1	other	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	cellphonedb_v5_interactors	6	2	0	GSE123902,GSE189357	0.3859080858528614	0.39043164749940235	0.4675934240221977	0.07716177652279536	1.0	0.3333333333333333	208.0	4958.5	0.03125	0.0625
liana_cpdb	TNK	tertile	IGFBP3_TMEM219	other	IGFBP3	TMEM219	IGFBP3	TMEM219	other	cellphonedb_v5_interactors	7	2	1	GSE123902,GSE189357	0.40489350259304047	0.3165965388928141	0.45020269815410885	0.13360615926129477	0.8571428571428571	0.42857142857142855	86.0	1336.0	0.078125	0.1213045987215909
liana_cpdb	TNK	tertile	SFTPD_ADGRE5	other	SFTPD	ADGRE5	SFTPD	ADGRE5	other	cellphonedb_v5_interactors	15	2	0	GSE123902,GSE189357	0.43592599034309387	0.4668904294570287	0.8585730796058972	0.39168265014886855	1.0	0.6666666666666666	222.0	3726.0	0.00030517578125	0.0013834635416666667
liana_cpdb	TNK	tertile	CEACAM6_CEACAM6	other	CEACAM6	CEACAM6	CEACAM6	CEACAM6	barrier	cellphonedb_v5_interactors	3	1	0	GSE123902	0.5095698237419128	0.5297662218411764	1.223563939332962	0.6937977174917856	1.0	1.0	58.0	86.0		
liana_cpdb	TNK	tertile	SEMA4D_PTPRC	other	SEMA4D	PTPRC	SEMA4D	PTPRC	other	cellphonedb_v5_interactors	13	2	1	GSE123902,GSE189357	0.6280509810894728	0.30754656129731583	0.7198267847013015	0.4122802234039857	0.8461538461538461	0.46153846153846156	149.0	2558.0	0.21630859375	0.27238859953703703
liana_cpdb	TNK	tertile	CXCL14_CXCR4	T_recruit_partial	CXCL14	CXCR4	CXCL14	CXCR4	other	cellphonedb_v5_interactors	7	1	0	GSE123902	1.5373992025852203	1.409790619143418	1.691464782825538	0.28167416368212017	1.0	0.14285714285714285	79.0	1336.0	0.015625	0.034274193548387094
