source	target	mor	confidence
SP4	SPTBN4	1.0	C
SP4	STAG2	1.0	C
SP4	SYDE2	1.0	C
SP4	THRA	1.0	C
SP4	TMEM18	1.0	C
SP4	TRPM7	1.0	C
SP4	TSPAN9	1.0	C
SPDEF	AGR2	1.0	A
SPI1	ACP5	1.0	A
SPI1	APBB1IP	1.0	A
SPI1	B2M	1.0	A
SPI1	BCL6	1.0	A
SPI1	BPI	1.0	A
SPI1	BTK	1.0	A
SPI1	CCL5	1.0	A
SPI1	CD14	1.0	A
SPI1	CD163	1.0	A
SPI1	CD22	1.0	A
SPI1	CD33	1.0	A
SPI1	CD40	1.0	A
SPI1	CD47	1.0	A
SPI1	CD53	1.0	A
SPI1	CD58	1.0	A
SPI1	CD68	-1.0	A
SPI1	CD86	1.0	A
SPI1	CDKN2A	-1.0	A
SPI1	CIITA	1.0	A
SPI1	CLEC4G	1.0	A
SPI1	CREBBP	1.0	A
SPI1	CSF1	1.0	A
SPI1	CSF1R	1.0	A
SPI1	CSF2	1.0	A
SPI1	CSF2RA	1.0	A
SPI1	CSF3R	1.0	A
SPI1	CTSE	1.0	A
SPI1	CTSG	1.0	A
SPI1	CTSK	1.0	A
SPI1	CTSS	1.0	A
SPI1	CXCR1	1.0	A
SPI1	CXCR2	1.0	A
SPI1	CYBB	1.0	A
SPI1	DAB2	1.0	A
SPI1	DAPK2	1.0	A
SPI1	EGR2	1.0	A
SPI1	ELANE	1.0	A
SPI1	ERAP2	1.0	A
SPI1	ERG	1.0	A
SPI1	FCER1A	1.0	A
SPI1	FCGR1A	1.0	A
SPI1	FES	1.0	A
SPI1	FLI1	1.0	A
SPI1	FLII	1.0	A
SPI1	FOS	1.0	A
SPI1	FPR1	-1.0	A
SPI1	GATA1	-1.0	A
SPI1	HCK	-1.0	A
SPI1	ICAM1	1.0	A
SPI1	IFIT3	1.0	A
SPI1	IL12B	-1.0	A
SPI1	IL1B	1.0	A
SPI1	IL5	1.0	A
SPI1	IL5RA	1.0	A
SPI1	ITGA2B	1.0	A
SPI1	ITGAM	1.0	A
SPI1	ITGAX	1.0	A
SPI1	ITGB1	1.0	A
SPI1	ITGB2	1.0	A
SPI1	JCHAIN	1.0	A
SPI1	KCNMA1	1.0	A
SPI1	LCP2	1.0	A
SPI1	LSP1	1.0	A
SPI1	LY96	1.0	A
SPI1	MACROD1	-1.0	A
SPI1	MCM3AP	1.0	A
SPI1	MME	-1.0	A
SPI1	MMP2	-1.0	A
SPI1	MNDA	1.0	A
SPI1	MPO	1.0	A
SPI1	MSR1	1.0	A
SPI1	MYB	-1.0	A
SPI1	NCF1	1.0	A
SPI1	NCF2	1.0	A
SPI1	NCF4	1.0	A
SPI1	NR3C1	1.0	A
SPI1	P2RY10	1.0	A
SPI1	PARG	-1.0	A
SPI1	PDGFRB	1.0	A
SPI1	PPBP	1.0	A
SPI1	PRTN3	1.0	A
SPI1	PTGIR	1.0	A
SPI1	PTPRC	1.0	A
SPI1	PTPRE	1.0	A
SPI1	REL	1.0	A
SPI1	RNASE2	1.0	A
SPI1	RUNX1	1.0	A
SPI1	SCARB1	1.0	A
SPI1	SCARB2	1.0	A
SPI1	SERPINB1	1.0	A
SPI1	STAT3	1.0	A
SPI1	TAL1	-1.0	A
SPI1	TBXAS1	1.0	A
SPI1	TFEC	-1.0	A
SPI1	TGFBR2	1.0	A
SPI1	TLR4	1.0	A
SPI1	TNF	1.0	A
SPI1	TYROBP	1.0	A
SPI1	VAV1	1.0	A
SPI1	VIP	1.0	A
SPI1	WAS	1.0	A
SPI1	ZNF300	1.0	A
SPI1	AAK1	1.0	B
SPI1	ADAP2	1.0	B
SPI1	ADCY7	1.0	B
SPI1	ADD3	1.0	B
SPI1	ADRB2	1.0	B
SPI1	AFF1	1.0	B
SPI1	AHCYL2	1.0	B
SPI1	AIF1	1.0	B
SPI1	AK5	1.0	B
SPI1	AKAP13	1.0	B
SPI1	ALDH1A2	1.0	B
SPI1	ALOX5AP	1.0	B
SPI1	AMPD3	1.0	B
SPI1	ANK3	1.0	B
SPI1	ANKRD11	1.0	B
SPI1	ANO10	1.0	B
SPI1	ARAP1	1.0	B
SPI1	ARHGAP15	1.0	B
SPI1	ARHGAP22	1.0	B
SPI1	ARHGAP24	1.0	B
SPI1	ARHGAP25	1.0	B
SPI1	ARHGAP26	1.0	B
SPI1	ARHGEF3	1.0	B
SPI1	ARID5B	1.0	B
SPI1	ASAP1	1.0	B
SPI1	ATP6V0D1	1.0	B
SPI1	ATP8B4	1.0	B
SPI1	ATXN1	1.0	B
SPI1	AUTS2	1.0	B
SPI1	BAZ2B	1.0	B
SPI1	BCAR3	1.0	B
SPI1	BCL2A1	1.0	B
SPI1	BCOR	1.0	B
SPI1	BMAL1	1.0	B
SPI1	CAMK2D	1.0	B
SPI1	CAP1	1.0	B
SPI1	CAPZB	1.0	B
SPI1	CBLB	1.0	B
SPI1	CCDC88C	1.0	B
SPI1	CD180	1.0	B
SPI1	CD37	1.0	B
SPI1	CD44	1.0	B
SPI1	CD82	1.0	B
SPI1	CD84	1.0	B
SPI1	CDC42EP3	1.0	B
SPI1	CDK5RAP2	1.0	B
SPI1	CDK6	1.0	B
SPI1	CDYL	1.0	B
SPI1	CEMIP2	1.0	B
SPI1	CHD9	1.0	B
SPI1	CHN2	1.0	B
SPI1	CHST11	1.0	B
SPI1	CHST15	1.0	B
SPI1	CMKLR1	1.0	B
SPI1	COLGALT2	1.0	B
SPI1	CORO1A	1.0	B
SPI1	CORO1C	1.0	B
SPI1	CREB1	1.0	B
SPI1	CREB5	1.0	B
SPI1	CRYBG1	1.0	B
SPI1	CTIF	1.0	B
SPI1	CUEDC1	1.0	B
SPI1	CUX1	1.0	B
SPI1	CUX2	1.0	B
SPI1	CYRIA	1.0	B
SPI1	CYRIB	1.0	B
SPI1	CYTH1	1.0	B
SPI1	CYTH4	1.0	B
SPI1	CYTIP	1.0	B
SPI1	DAAM1	1.0	B
SPI1	DAPK1	1.0	B
SPI1	DENND3	1.0	B
SPI1	DGKG	1.0	B
SPI1	DHRS9	1.0	B
SPI1	DMXL2	1.0	B
SPI1	DNAJB12	1.0	B
SPI1	DNM2	1.0	B
SPI1	DOCK10	1.0	B
SPI1	DOCK2	1.0	B
SPI1	DOCK4	1.0	B
SPI1	DPYSL2	1.0	B
SPI1	DST	1.0	B
SPI1	DTNB	1.0	B
SPI1	DUSP10	1.0	B
SPI1	DUSP22	1.0	B
SPI1	ECE1	1.0	B
SPI1	EGLN3	1.0	B
SPI1	EHMT1	1.0	B
SPI1	EIF4G3	1.0	B
SPI1	ELMO1	1.0	B
SPI1	ENTPD1	1.0	B
SPI1	EPB41L1	1.0	B
SPI1	ERC1	1.0	B
SPI1	ETS1	1.0	B
SPI1	ETV6	1.0	B
SPI1	EVI2B	1.0	B
SPI1	EXOC4	1.0	B
SPI1	FAM13A	1.0	B
SPI1	FBXW11	1.0	B
SPI1	FCGR2B	1.0	B
SPI1	FCHSD2	1.0	B
SPI1	FGD2	1.0	B
SPI1	FGGY	1.0	B
SPI1	FHIT	1.0	B
SPI1	FILIP1L	1.0	B
SPI1	FLNB	1.0	B
SPI1	FLT1	1.0	B
SPI1	FNBP1	1.0	B
SPI1	FNDC3B	1.0	B
SPI1	FOXN3	1.0	B
SPI1	FOXP1	1.0	B
SPI1	FRMD4B	1.0	B
SPI1	FTO	-1.0	B
SPI1	FYB1	1.0	B
SPI1	FYN	1.0	B
SPI1	GALNT10	1.0	B
SPI1	GALNT2	1.0	B
SPI1	GAS7	1.0	B
SPI1	GATAD2A	1.0	B
SPI1	GFOD1	1.0	B
SPI1	GNAQ	1.0	B
SPI1	GSAP	1.0	B
SPI1	GTDC1	1.0	B
SPI1	HDAC4	1.0	B
SPI1	HDAC9	1.0	B
SPI1	HERC1	1.0	B
SPI1	HIP1	1.0	B
SPI1	HIVEP3	1.0	B
SPI1	HPCAL1	1.0	B
SPI1	IER5	1.0	B
SPI1	IGF1R	1.0	B
SPI1	IGF2R	1.0	B
SPI1	IKZF1	-1.0	B
SPI1	IL16	1.0	B
SPI1	INPP4A	1.0	B
SPI1	INPP5A	1.0	B
SPI1	INPP5D	-1.0	B
SPI1	IPCEF1	1.0	B
SPI1	IQGAP2	1.0	B
SPI1	IQSEC1	1.0	B
SPI1	IRF5	1.0	B
SPI1	ITPKB	1.0	B
SPI1	ITPR1	1.0	B
SPI1	ITPR2	1.0	B
SPI1	JARID2	1.0	B
SPI1	JMJD1C	1.0	B
SPI1	KDM4C	1.0	B
SPI1	KIAA0930	1.0	B
SPI1	KIF18B	1.0	B
SPI1	KLF9	1.0	B
SPI1	KMO	1.0	B
SPI1	LCP1	1.0	B
SPI1	LDLRAD4	1.0	B
SPI1	LHFPL2	1.0	B
SPI1	LHPP	1.0	B
SPI1	LILRA2	1.0	B
SPI1	LIMD1	1.0	B
SPI1	LIMS1	1.0	B
SPI1	LPP	1.0	B
SPI1	LRCH1	1.0	B
SPI1	LRRFIP1	1.0	B
SPI1	LYN	1.0	B
SPI1	MACF1	1.0	B
SPI1	MAP3K5	1.0	B
SPI1	MAP4K4	1.0	B
SPI1	MAPKAPK2	1.0	B
SPI1	MARCHF1	1.0	B
SPI1	MARCHF3	1.0	B
SPI1	MBNL1	1.0	B
SPI1	MBP	1.0	B
SPI1	MCF2L2	1.0	B
SPI1	MCTP1	1.0	B
SPI1	MCTP2	1.0	B
SPI1	MEF2C	1.0	B
SPI1	MGAT5	1.0	B
SPI1	MGLL	1.0	B
SPI1	MRTFA	1.0	B
SPI1	MTSS1	1.0	B
SPI1	MYCBP2	1.0	B
SPI1	MYH9	1.0	B
SPI1	MYO1B	1.0	B
SPI1	MYOF	1.0	B
SPI1	NBAS	1.0	B
SPI1	NCALD	1.0	B
SPI1	NCKAP1L	1.0	B
SPI1	NCOA1	1.0	B
SPI1	NCOR2	1.0	B
SPI1	NEDD4L	1.0	B
SPI1	NEDD9	1.0	B
SPI1	NEK7	1.0	B
SPI1	NFKB1	1.0	B
SPI1	NIBAN1	1.0	B
SPI1	NOD2	1.0	B
SPI1	NRCAM	1.0	B
SPI1	NRXN2	1.0	B
SPI1	NSMCE2	1.0	B
SPI1	NUP210	1.0	B
SPI1	OSBPL3	1.0	B
SPI1	PACSIN2	1.0	B
SPI1	PAM	1.0	B
SPI1	PCNX2	1.0	B
SPI1	PDE4B	1.0	B
SPI1	PDE4D	1.0	B
SPI1	PDE8A	1.0	B
SPI1	PHACTR1	1.0	B
SPI1	PHACTR2	1.0	B
SPI1	PHC2	1.0	B
SPI1	PHLPP1	1.0	B
SPI1	PHTF2	1.0	B
SPI1	PICALM	1.0	B
SPI1	PIK3CG	1.0	B
SPI1	PIK3R1	1.0	B
SPI1	PIK3R5	1.0	B
SPI1	PLA2G4A	1.0	B
SPI1	PLCB1	1.0	B
SPI1	PLCG2	1.0	B
SPI1	PLCL1	1.0	B
SPI1	PLCL2	1.0	B
SPI1	PLD1	1.0	B
SPI1	PLEKHA2	1.0	B
SPI1	PLXNA2	1.0	B
SPI1	PLXNC1	1.0	B
SPI1	POLD4	1.0	B
SPI1	PPCDC	1.0	B
SPI1	PPFIBP2	1.0	B
SPI1	PPIB	1.0	B
SPI1	PPM1H	1.0	B
SPI1	PPP3CA	1.0	B
SPI1	PRKAG2	1.0	B
SPI1	PRKCB	1.0	B
SPI1	PRKCE	1.0	B
SPI1	PRKCH	1.0	B
SPI1	PRR5L	1.0	B
SPI1	PSD4	1.0	B
SPI1	PSMB3	1.0	B
SPI1	PTK2	1.0	B
SPI1	PTK2B	1.0	B
SPI1	PTPRJ	1.0	B
SPI1	RAB31	1.0	B
SPI1	RABGAP1L	1.0	B
SPI1	RAD51B	1.0	B
SPI1	RAP1GAP2	1.0	B
SPI1	RAPGEF1	1.0	B
SPI1	RAPGEF6	1.0	B
SPI1	RARA	1.0	B
SPI1	RASA3	1.0	B
SPI1	RASSF2	1.0	B
SPI1	RBM47	1.0	B
SPI1	RBMS1	1.0	B
SPI1	RBPJ	1.0	B
SPI1	RCAN1	1.0	B
SPI1	RERE	1.0	B
SPI1	RFTN1	1.0	B
SPI1	RFX3	1.0	B
SPI1	RGS12	1.0	B
SPI1	RIN3	1.0	B
SPI1	RPS6KA1	1.0	B
SPI1	RPS6KA2	1.0	B
SPI1	RREB1	1.0	B
SPI1	RTN4	1.0	B
SPI1	SAMD4A	1.0	B
SPI1	SAMSN1	1.0	B
SPI1	SEC14L1	1.0	B
SPI1	SEMA4D	1.0	B
SPI1	SEPTIN9	1.0	B
SPI1	SGMS1	1.0	B
SPI1	SH3BP2	1.0	B
SPI1	SH3BP5	1.0	B
SPI1	SIK3	1.0	B
SPI1	SIL1	1.0	B
SPI1	SIPA1L1	1.0	B
SPI1	SIPA1L3	1.0	B
SPI1	SLC6A6	1.0	B
SPI1	SLC8A1	1.0	B
SPI1	SLC9A1	1.0	B
SPI1	SLCO3A1	1.0	B
SPI1	SMAD2	1.0	B
SPI1	SMAD3	1.0	B
SPI1	SMYD3	1.0	B
SPI1	SND1	1.0	B
SPI1	SNX10	1.0	B
SPI1	SORL1	1.0	B
SPI1	SPAG9	1.0	B
SPI1	SPATS2L	1.0	B
SPI1	SPIDR	1.0	B
SPI1	SPRED2	1.0	B
SPI1	SPTBN1	1.0	B
SPI1	ST14	1.0	B
SPI1	ST6GAL1	1.0	B
SPI1	ST8SIA1	1.0	B
SPI1	STARD13	1.0	B
SPI1	STIM1	1.0	B
SPI1	STK10	1.0	B
SPI1	SVIL	1.0	B
SPI1	SYK	1.0	B
SPI1	SYNE1	1.0	B
SPI1	SYNJ2	1.0	B
SPI1	TACC1	1.0	B
SPI1	TAOK3	1.0	B
SPI1	TBC1D1	1.0	B
SPI1	TBC1D5	1.0	B
SPI1	TBL1XR1	1.0	B
SPI1	TCF12	1.0	B
SPI1	TCF4	1.0	B
SPI1	TCF7L2	1.0	B
SPI1	THADA	1.0	B
SPI1	TIAM1	1.0	B
SPI1	TIAM2	1.0	B
SPI1	TLE3	1.0	B
SPI1	TLE4	1.0	B
SPI1	TLK1	1.0	B
SPI1	TMEM131	1.0	B
SPI1	TMEM131L	1.0	B
SPI1	TMEM163	1.0	B
SPI1	TNFAIP8	1.0	B
SPI1	TNRC6B	1.0	B
SPI1	TNS1	1.0	B
SPI1	TNS3	1.0	B
SPI1	TRAK1	1.0	B
SPI1	TRAPPC9	1.0	B
SPI1	TRIO	1.0	B
SPI1	TSPAN14	1.0	B
SPI1	UBE2E1	1.0	B
SPI1	UCP2	1.0	B
SPI1	USP10	1.0	B
SPI1	UST	1.0	B
SPI1	UTRN	1.0	B
SPI1	UVRAG	1.0	B
SPI1	VAV3	1.0	B
SPI1	VCL	1.0	B
SPI1	VNN2	1.0	B
SPI1	VPS13B	1.0	B
SPI1	VPS13D	1.0	B
SPI1	WIPF1	1.0	B
SPI1	WNK1	1.0	B
SPI1	XYLT1	1.0	B
SPI1	ZBTB16	1.0	B
SPI1	ZBTB20	1.0	B
SPI1	ZDHHC14	1.0	B
SPI1	ZEB2	1.0	B
SPI1	ZMIZ1	1.0	B
SPI1	ZNF365	1.0	B
SPI1	ABCG1	1.0	C
SPI1	ACOX3	1.0	C
SPI1	ADPGK	1.0	C
SPI1	AFTPH	1.0	C
SPI1	AMPD2	1.0	C
SPI1	ANK2	1.0	C
SPI1	ANKRD28	1.0	C
SPI1	ANTXR2	1.0	C
SPI1	ARHGAP1	1.0	C
SPI1	ARHGAP6	1.0	C
SPI1	ARMH3	1.0	C
SPI1	ARSB	1.0	C
SPI1	B4GALT6	1.0	C
SPI1	BBS10	1.0	C
SPI1	BBS9	1.0	C
SPI1	BNC2	1.0	C
SPI1	BNIP3L	1.0	C
SPI1	CAPN3	1.0	C
SPI1	CARD8	1.0	C
SPI1	CASP7	1.0	C
SPI1	CAST	1.0	C
SPI1	CCR3	1.0	C
SPI1	CD244	1.0	C
SPI1	CDC7	1.0	C
SPI1	CDKL3	1.0	C
SPI1	CERS6	1.0	C
SPI1	CMTM7	1.0	C
SPI1	COL14A1	1.0	C
SPI1	COX16	1.0	C
SPI1	CTNND1	1.0	C
SPI1	CUL1	1.0	C
SPI1	DENND4B	1.0	C
SPI1	DHX32	1.0	C
SPI1	DNAJC13	1.0	C
SPI1	DNASE1L1	1.0	C
SPI1	DNASE2	1.0	C
SPI1	EHHADH	1.0	C
SPI1	FBXO34	1.0	C
SPI1	FIG4	1.0	C
SPI1	FIRRM	1.0	C
SPI1	FNBP1L	1.0	C
SPI1	FNTA	1.0	C
SPI1	FUT6	1.0	C
SPI1	GABBR1	1.0	C
SPI1	GABPA	1.0	C
SPI1	GBF1	1.0	C
SPI1	GGA1	1.0	C
SPI1	GID4	1.0	C
SPI1	GIMAP4	1.0	C
SPI1	GLS	1.0	C
SPI1	GPCPD1	1.0	C
SPI1	GRAMD1C	1.0	C
SPI1	H2BC12	1.0	C
SPI1	HEPACAM2	1.0	C
SPI1	HERC2	1.0	C
SPI1	HERPUD1	1.0	C
SPI1	HK2	1.0	C
SPI1	HNRNPUL1	1.0	C
SPI1	IFNAR1	1.0	C
SPI1	IFNGR1	1.0	C
SPI1	IFT122	1.0	C
SPI1	IKZF3	1.0	C
SPI1	IL10RA	1.0	C
SPI1	IRF7	1.0	C
SPI1	ITFG2	1.0	C
SPI1	JAKMIP2	1.0	C
SPI1	KIFAP3	1.0	C
SPI1	LDB3	1.0	C
SPI1	LDLRAP1	1.0	C
SPI1	LHFPL6	1.0	C
SPI1	LMNB1	1.0	C
SPI1	LPXN	1.0	C
SPI1	LSM5	1.0	C
SPI1	LTB4R	1.0	C
SPI1	MADD	1.0	C
SPI1	MARCHF8	1.0	C
SPI1	MBTD1	1.0	C
SPI1	MCCC1	1.0	C
SPI1	MED15	1.0	C
SPI1	MEIS2	1.0	C
SPI1	MLXIP	1.0	C
SPI1	MMP8	1.0	C
SPI1	MMRN1	1.0	C
SPI1	MON2	1.0	C
SPI1	MPV17	1.0	C
SPI1	MTF1	1.0	C
SPI1	MX2	1.0	C
SPI1	NABP1	1.0	C
SPI1	NBEA	1.0	C
SPI1	NDRG1	1.0	C
SPI1	NEK6	1.0	C
SPI1	NFYC	1.0	C
SPI1	NPAS3	1.0	C
SPI1	NRXN1	1.0	C
SPI1	NTS	1.0	C
SPI1	OTULINL	1.0	C
SPI1	PGAP1	1.0	C
SPI1	PHF14	1.0	C
SPI1	PIK3AP1	-1.0	C
SPI1	PKN1	1.0	C
SPI1	PLB1	1.0	C
SPI1	POU2F1	1.0	C
SPI1	PPARD	1.0	C
SPI1	PREX1	1.0	C
SPI1	PRIM2	1.0	C
SPI1	PRKCQ	1.0	C
SPI1	PSMB8	1.0	C
SPI1	RAB3GAP2	1.0	C
SPI1	RAPGEF4	1.0	C
SPI1	RASA4	1.0	C
SPI1	RASSF1	1.0	C
SPI1	RBBP8	1.0	C
SPI1	RCBTB2	1.0	C
SPI1	RGL2	1.0	C
SPI1	RIPOR2	1.0	C
SPI1	RNF20	1.0	C
SPI1	RPL27A	1.0	C
SPI1	RPL35	1.0	C
SPI1	RPRD2	1.0	C
SPI1	RRBP1	1.0	C
SPI1	RRP12	1.0	C
SPI1	RXRA	1.0	C
SPI1	SCAMP4	1.0	C
SPI1	SF1	1.0	C
SPI1	SLC12A8	1.0	C
SPI1	SMAP2	1.0	C
SPI1	SNCA	1.0	C
SPI1	SPTLC1	1.0	C
SPI1	SRGAP3	1.0	C
SPI1	STK4	1.0	C
SPI1	SUSD1	1.0	C
SPI1	SYNPO2	1.0	C
SPI1	TBC1D4	1.0	C
SPI1	TBCC	1.0	C
SPI1	TEK	1.0	C
SPI1	TENM4	1.0	C
SPI1	TENT2	1.0	C
SPI1	TMEM144	1.0	C
SPI1	TMPRSS3	1.0	C
SPI1	TMT1A	1.0	C
SPI1	TNFSF8	1.0	C
SPI1	TNK2	1.0	C
SPI1	TRAF3IP3	1.0	C
SPI1	TRIM44	1.0	C
SPI1	TSC22D3	1.0	C
SPI1	UBASH3B	1.0	C
SPI1	UBE2O	1.0	C
SPI1	USP4	1.0	C
SPI1	VIPR2	1.0	C
SPI1	VPS26A	1.0	C
SPI1	WDR91	1.0	C
SPI1	ZBTB18	1.0	C
SPI1	ZBTB38	1.0	C
SPI1	ZBTB44	1.0	C
SPI1	ZSCAN9	1.0	C
SPIB	CD40	1.0	A
SPIB	IRF7	-1.0	A
SPIB	PRDM1	-1.0	A
SPIB	XBP1	-1.0	A
SPIB	KLHL6	1.0	B
SPIB	ARHGAP24	1.0	C
SPIB	BANK1	1.0	C
SPIB	BBS9	1.0	C
SPIB	BCL11A	1.0	C
SPIB	BHLHE40	1.0	C
SPIB	CAMK4	1.0	C
SPIB	CCDC88C	1.0	C
SPIB	CD86	1.0	C
SPIB	CDYL	1.0	C
SPIB	CHL1	1.0	C
SPIB	CIITA	1.0	C
SPIB	CNTN4	1.0	C
SPIB	DLGAP1	1.0	C
SPIB	DOCK10	1.0	C
SPIB	DTNB	1.0	C
SPIB	ECE1	1.0	C
SPIB	ELMO1	1.0	C
SPIB	GMDS	1.0	C
SPIB	GRAMD2B	1.0	C
SPIB	GRM7	1.0	C
SPIB	GSDME	1.0	C
SPIB	IKZF1	1.0	C
SPIB	IL16	1.0	C
SPIB	IL21R	1.0	C
SPIB	IRAG2	1.0	C
SPIB	ITGAX	1.0	C
SPIB	ITPR1	1.0	C
SPIB	KDM4C	1.0	C
SPIB	NDRG1	1.0	C
SPIB	NUP210	1.0	C
SPIB	PARP15	1.0	C
SPIB	PAX5	1.0	C
SPIB	PDCD1LG2	1.0	C
SPIB	PIK3AP1	1.0	C
SPIB	PPFIBP2	1.0	C
SPIB	RAPGEF1	1.0	C
SPIB	RASSF2	1.0	C
SPIB	RASSF5	1.0	C
SPIB	RFX3	1.0	C
SPIB	RUBCNL	1.0	C
SPIB	SLC12A3	1.0	C
SPIB	SP110	1.0	C
SPIB	SP140	1.0	C
SPIB	ST14	1.0	C
SPIB	SYNE2	1.0	C
SPIB	TBC1D4	1.0	C
SPIB	TENM4	1.0	C
SPIB	TNFAIP8	1.0	C
SPIB	TRABD2A	1.0	C
SPIB	UCP2	1.0	C
SPIB	VOPP1	1.0	C
SPIB	WNK1	1.0	C
SPIB	WNT5B	1.0	C
SPIB	WSCD2	1.0	C
SPIB	ZC3H12D	1.0	C
SPIB	ZNF608	1.0	C
SREBF1	ACACA	1.0	A
SREBF1	ACACB	1.0	A
SREBF1	ACLY	1.0	A
SREBF1	CETP	1.0	A
SREBF1	FASN	1.0	A
SREBF1	FDFT1	1.0	A
SREBF1	FDPS	1.0	A
SREBF1	HK2	1.0	A
SREBF1	HMGCR	1.0	A
SREBF1	HMGCS1	1.0	A
SREBF1	HMOX1	1.0	A
SREBF1	INSIG1	1.0	A
SREBF1	IRS2	-1.0	A
SREBF1	LDLR	1.0	A
SREBF1	LRP1	-1.0	A
SREBF1	NPC1	1.0	A
SREBF1	NR0B2	1.0	A
SREBF1	PCYT2	1.0	A
SREBF1	PIK3R3	1.0	A
SREBF1	SCD	1.0	A
SREBF1	SCD5	1.0	A
SREBF1	SLC2A4	1.0	A
SREBF1	SQLE	1.0	A
SREBF1	ARFIP2	1.0	B
SREBF1	CIC	1.0	B
SREBF1	MID1IP1	1.0	B
SREBF1	ANO10	1.0	C
SREBF1	ARFGAP2	1.0	C
SREBF1	ASPSCR1	1.0	C
SREBF1	CCDC57	1.0	C
SREBF1	CPEB4	1.0	C
SREBF1	CSNK1G2	1.0	C
SREBF1	DDR1	1.0	C
SREBF1	DPYSL2	1.0	C
SREBF1	DUS3L	1.0	C
SREBF1	FABP6	1.0	C
SREBF1	FADS2	1.0	C
SREBF1	FKBP5	1.0	C
SREBF1	HCFC1R1	1.0	C
SREBF1	KIF3C	1.0	C
SREBF1	LPIN1	1.0	C
SREBF1	LYL1	1.0	C
SREBF1	LZTFL1	1.0	C
SREBF1	MAST1	1.0	C
SREBF1	MCRIP2	1.0	C
SREBF1	MED15	1.0	C
SREBF1	MFSD3	1.0	C
SREBF1	MICAL3	1.0	C
SREBF1	MIIP	1.0	C
SREBF1	MKNK2	1.0	C
SREBF1	MLXIPL	1.0	C
SREBF1	MMAB	1.0	C
SREBF1	MVD	1.0	C
SREBF1	MVK	1.0	C
SREBF1	NRL	1.0	C
SREBF1	PARK7	1.0	C
SREBF1	PDP2	1.0	C
SREBF1	PLEKHG5	1.0	C
SREBF1	POR	1.0	C
SREBF1	RAB26	1.0	C
SREBF1	RALGDS	1.0	C
SREBF1	RETSAT	1.0	C
SREBF1	SLC12A4	1.0	C
SREBF1	SREBF2	-1.0	C
SREBF1	STX4	1.0	C
SREBF1	TMEM134	1.0	C
SREBF1	TMEM53	1.0	C
SREBF1	TOP3B	1.0	C
SREBF1	TRAPPC9	1.0	C
SREBF1	TULP3	1.0	C
SREBF1	VASP	1.0	C
SREBF1	ZDHHC8	1.0	C
SREBF1	ZMYND8	1.0	C
SREBF2	ABCA1	-1.0	A
SREBF2	ACLY	1.0	A
SREBF2	ACOT7	1.0	A
SREBF2	EBP	1.0	A
SREBF2	FDFT1	1.0	A
SREBF2	HMGCR	1.0	A
SREBF2	INSIG1	1.0	A
SREBF2	LDLR	1.0	A
SREBF2	LRP1	-1.0	A
SREBF2	MTTP	-1.0	A
SREBF2	NPC1L1	1.0	A
SREBF2	PCSK9	1.0	A
SREBF2	PCYT2	1.0	A
SREBF2	PON1	1.0	A
SREBF2	SQLE	1.0	A
SREBF2	STARD4	1.0	A
SREBF2	DNM2	1.0	B
SREBF2	DPP9	1.0	B
SREBF2	FASN	1.0	B
SREBF2	FDPS	1.0	B
SREBF2	TKT	1.0	B
SREBF2	TRAPPC9	1.0	B
SREBF2	ABTB1	1.0	C
SREBF2	ACSS2	1.0	C
SREBF2	ADAP1	1.0	C
SREBF2	ALOXE3	1.0	C
SREBF2	AMPD2	1.0	C
SREBF2	ARHGEF11	1.0	C
SREBF2	BCAR1	1.0	C
SREBF2	BRF1	1.0	C
SREBF2	CAPN5	1.0	C
SREBF2	CCDC88B	1.0	C
SREBF2	CDC42BPG	1.0	C
SREBF2	CELSR2	1.0	C
SREBF2	CIAO3	1.0	C
SREBF2	DNAH1	1.0	C
SREBF2	DYNC1H1	1.0	C
SREBF2	FABP6	1.0	C
SREBF2	FADS1	1.0	C
SREBF2	FADS2	1.0	C
SREBF2	FAM83G	1.0	C
SREBF2	FOXK2	1.0	C
SREBF2	GCN1	1.0	C
SREBF2	GIPC1	1.0	C
SREBF2	JADE2	1.0	C
SREBF2	JUP	1.0	C
SREBF2	KLF13	1.0	C
SREBF2	LCN12	1.0	C
SREBF2	LCN9	1.0	C
SREBF2	LIPC	-1.0	C
SREBF2	METRNL	1.0	C
SREBF2	MIB2	1.0	C
SREBF2	MICALL2	1.0	C
SREBF2	MVD	1.0	C
SREBF2	MYO1C	1.0	C
SREBF2	MYRF	1.0	C
SREBF2	NFIX	1.0	C
SREBF2	NIBAN2	1.0	C
SREBF2	PDE2A	1.0	C
SREBF2	PITPNM1	1.0	C
SREBF2	PKN1	1.0	C
SREBF2	PML	1.0	C
SREBF2	PRRC2B	1.0	C
SREBF2	PTPRF	1.0	C
SREBF2	RAB26	1.0	C
SREBF2	RAB3IL1	1.0	C
SREBF2	RALGDS	1.0	C
SREBF2	RAPSN	1.0	C
SREBF2	RXRA	1.0	C
SREBF2	SARDH	1.0	C
SREBF2	SBNO2	1.0	C
SREBF2	SCARB1	1.0	C
SREBF2	SEC16A	1.0	C
SREBF2	SEPTIN9	1.0	C
SREBF2	SHANK2	1.0	C
SREBF2	SLC16A3	1.0	C
SREBF2	SLC16A5	1.0	C
SREBF2	SLC19A1	1.0	C
SREBF2	SLC67A1	1.0	C
SREBF2	SMARCA4	1.0	C
