cohort	split	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff
GSE291670	GSE291670	JAG2_NOTCH4	NOTCH	Cell-Cell Contact	JAG2	NOTCH4	JAG2	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	DLL1_NOTCH2	NOTCH	Cell-Cell Contact	DLL1	NOTCH2	DLL1	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN1_NLGN1	NRXN	Cell-Cell Contact	NRXN1	NLGN1	NRXN1	NLGN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN1_NLGN2	NRXN	Cell-Cell Contact	NRXN1	NLGN2	NRXN1	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN1_NLGN3	NRXN	Cell-Cell Contact	NRXN1	NLGN3	NRXN1	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN2_NLGN1	NRXN	Cell-Cell Contact	NRXN2	NLGN1	NRXN2	NLGN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN2_NLGN2	NRXN	Cell-Cell Contact	NRXN2	NLGN2	NRXN2	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN2_NLGN3	NRXN	Cell-Cell Contact	NRXN2	NLGN3	NRXN2	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN3_NLGN1	NRXN	Cell-Cell Contact	NRXN3	NLGN1	NRXN3	NLGN1	incoming	TNK	0.003204706337231888	0.0	0.039603960396039604	1.0	True	False	0.003204706337231888	other	True	True
GSE291670	GSE291670	NRXN3_NLGN2	NRXN	Cell-Cell Contact	NRXN3	NLGN2	NRXN3	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	NRXN3_NLGN3	NRXN	Cell-Cell Contact	NRXN3	NLGN3	NRXN3	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	OCLN_OCLN	OCLN	Cell-Cell Contact	OCLN	OCLN	OCLN	OCLN	incoming	TNK	0.0004029403044725374	0.0003488154037778297	0.3069306930693069	0.7128712871287128	False	False	5.412490069470774e-05	barrier	False	False
GSE291670	GSE291670	CD274_PDCD1	PD-L1	Cell-Cell Contact	CD274	PDCD1	CD274	PDCD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False
GSE291670	GSE291670	PDCD1LG2_PDCD1	PDL2	Cell-Cell Contact	PDCD1LG2	PDCD1	PDCD1LG2	PDCD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False
GSE291670	GSE291670	PECAM1_PECAM1	PECAM1	Cell-Cell Contact	PECAM1	PECAM1	PECAM1	PECAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PTPRM_PTPRM	PTPRM	Cell-Cell Contact	PTPRM	PTPRM	PTPRM	PTPRM	incoming	TNK	0.6914559204877206	0.6921094252920111	0.49504950495049505	0.46534653465346537	False	False	-0.0006535048042904945	other	False	False
GSE291670	GSE291670	PVR_CD226	PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False
GSE291670	GSE291670	PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False
GSE291670	GSE291670	SELE_CD44	SELE	Cell-Cell Contact	SELE	CD44	SELE	CD44	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELE_GLG1	SELE	Cell-Cell Contact	SELE	GLG1	SELE	GLG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELL_CD34	SELL	Cell-Cell Contact	SELL	CD34	SELL	CD34	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELL_PODXL	SELL	Cell-Cell Contact	SELL	PODXL	SELL	PODXL	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELL_MADCAM1	SELL	Cell-Cell Contact	SELL	MADCAM1	SELL	MADCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELPLG_SELE	SELPLG	Cell-Cell Contact	SELPLG	SELE	SELPLG	SELE	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELPLG_SELL	SELPLG	Cell-Cell Contact	SELPLG	SELL	SELPLG	SELL	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SELPLG_SELP	SELPLG	Cell-Cell Contact	SELPLG	SELP	SELPLG	SELP	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4A_PLXNB1	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB1	SEMA4A	PLXNB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4A_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB2	SEMA4A	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4A_PLXNB3	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB3	SEMA4A	PLXNB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4D_PLXNB1	SEMA4	Cell-Cell Contact	SEMA4D	PLXNB1	SEMA4D	PLXNB1	incoming	TNK	0.0005284939563964862	9.950771672925465e-05	0.009900990099009901	1.0	True	False	0.00042898623966723155	other	True	True
GSE291670	GSE291670	SEMA4D_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4D	PLXNB2	SEMA4D	PLXNB2	incoming	TNK	0.00019136611875878834	2.150174815834574e-05	0.04950495049504951	0.9801980198019802	True	False	0.0001698643706004426	other	True	True
GSE291670	GSE291670	SEMA4D_PLXNB3	SEMA4	Cell-Cell Contact	SEMA4D	PLXNB3	SEMA4D	PLXNB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4C_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4C	PLXNB2	SEMA4C	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4G_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4G	PLXNB2	SEMA4G	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA4D_CD72	SEMA4	Cell-Cell Contact	SEMA4D	CD72	SEMA4D	CD72	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA5A_PLXNA1	SEMA5	Cell-Cell Contact	SEMA5A	PLXNA1	SEMA5A	PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA5B_PLXNA1	SEMA5	Cell-Cell Contact	SEMA5B	PLXNA1	SEMA5B	PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA5A_PLXNA3	SEMA5	Cell-Cell Contact	SEMA5A	PLXNA3	SEMA5A	PLXNA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA5B_PLXNA3	SEMA5	Cell-Cell Contact	SEMA5B	PLXNA3	SEMA5B	PLXNA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA5A_PLXNB3	SEMA5	Cell-Cell Contact	SEMA5A	PLXNB3	SEMA5A	PLXNB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA6D_PLXNA1	SEMA6	Cell-Cell Contact	SEMA6D	PLXNA1	SEMA6D	PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA6A_PLXNA2	SEMA6	Cell-Cell Contact	SEMA6A	PLXNA2	SEMA6A	PLXNA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA6B_PLXNA2	SEMA6	Cell-Cell Contact	SEMA6B	PLXNA2	SEMA6B	PLXNA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA6A_PLXNA4	SEMA6	Cell-Cell Contact	SEMA6A	PLXNA4	SEMA6A	PLXNA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA6B_PLXNA4	SEMA6	Cell-Cell Contact	SEMA6B	PLXNA4	SEMA6B	PLXNA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SEMA7A_PLXNC1	SEMA7	Cell-Cell Contact	SEMA7A	PLXNC1	SEMA7A	PLXNC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	SIGLEC1_SPN	SN	Cell-Cell Contact	SIGLEC1	SPN	SIGLEC1	SPN	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	VSIR_IGSF11	VISTA	Cell-Cell Contact	VSIR	IGSF11	VSIR	IGSF11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False
GSE291670	GSE291670	CDH3_CDH3	CDH	Cell-Cell Contact	CDH3	CDH3	CDH3	CDH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	DSC1_DSG3	DESMOSOME	Cell-Cell Contact	DSC1	DSG3	DSC1	DSG3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	DSC1_DSG4	DESMOSOME	Cell-Cell Contact	DSC1	DSG4	DSC1	DSG4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	DSC2_DSG3	DESMOSOME	Cell-Cell Contact	DSC2	DSG3	DSC2	DSG3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False
GSE291670	GSE291670	DSC2_DSG4	DESMOSOME	Cell-Cell Contact	DSC2	DSG4	DSC2	DSG4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False
GSE291670	GSE291670	DSC3_DSG3	DESMOSOME	Cell-Cell Contact	DSC3	DSG3	DSC3	DSG3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	DSC3_DSG4	DESMOSOME	Cell-Cell Contact	DSC3	DSG4	DSC3	DSG4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA5_GJA5	GAP	Cell-Cell Contact	GJA5	GJA5	GJA5	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA1_GJA5	GAP	Cell-Cell Contact	GJA1	GJA5	GJA1	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJC1_GJA5	GAP	Cell-Cell Contact	GJC1	GJA5	GJC1	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA3_GJA5	GAP	Cell-Cell Contact	GJA3	GJA5	GJA3	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA1_GJA1	GAP	Cell-Cell Contact	GJA1	GJA1	GJA1	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJC1_GJA1	GAP	Cell-Cell Contact	GJC1	GJA1	GJC1	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA3_GJA1	GAP	Cell-Cell Contact	GJA3	GJA1	GJA3	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJC1_GJC1	GAP	Cell-Cell Contact	GJC1	GJC1	GJC1	GJC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA3_GJC1	GAP	Cell-Cell Contact	GJA3	GJC1	GJA3	GJC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	GJA3_GJA3	GAP	Cell-Cell Contact	GJA3	GJA3	GJA3	GJA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	CLDN1_CLDN1	CLDN	Cell-Cell Contact	CLDN1	CLDN1	CLDN1	CLDN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False
GSE291670	GSE291670	CLDN2_CLDN2	CLDN	Cell-Cell Contact	CLDN2	CLDN2	CLDN2	CLDN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	CLDN3_CLDN3	CLDN	Cell-Cell Contact	CLDN3	CLDN3	CLDN3	CLDN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False
GSE291670	GSE291670	PCDHA10_PCDHA10	PCDH	Cell-Cell Contact	PCDHA10	PCDHA10	PCDHA10	PCDHA10	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA11_PCDHA11	PCDH	Cell-Cell Contact	PCDHA11	PCDHA11	PCDHA11	PCDHA11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA12_PCDHA12	PCDH	Cell-Cell Contact	PCDHA12	PCDHA12	PCDHA12	PCDHA12	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA13_PCDHA13	PCDH	Cell-Cell Contact	PCDHA13	PCDHA13	PCDHA13	PCDHA13	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA1_PCDHA1	PCDH	Cell-Cell Contact	PCDHA1	PCDHA1	PCDHA1	PCDHA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA2_PCDHA2	PCDH	Cell-Cell Contact	PCDHA2	PCDHA2	PCDHA2	PCDHA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA3_PCDHA3	PCDH	Cell-Cell Contact	PCDHA3	PCDHA3	PCDHA3	PCDHA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA4_PCDHA4	PCDH	Cell-Cell Contact	PCDHA4	PCDHA4	PCDHA4	PCDHA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA5_PCDHA5	PCDH	Cell-Cell Contact	PCDHA5	PCDHA5	PCDHA5	PCDHA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA6_PCDHA6	PCDH	Cell-Cell Contact	PCDHA6	PCDHA6	PCDHA6	PCDHA6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA7_PCDHA7	PCDH	Cell-Cell Contact	PCDHA7	PCDHA7	PCDHA7	PCDHA7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA8_PCDHA8	PCDH	Cell-Cell Contact	PCDHA8	PCDHA8	PCDHA8	PCDHA8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHA9_PCDHA9	PCDH	Cell-Cell Contact	PCDHA9	PCDHA9	PCDHA9	PCDHA9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHAC1_PCDHAC1	PCDH	Cell-Cell Contact	PCDHAC1	PCDHAC1	PCDHAC1	PCDHAC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHAC2_PCDHAC2	PCDH	Cell-Cell Contact	PCDHAC2	PCDHAC2	PCDHAC2	PCDHAC2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB1_PCDHB1	PCDH	Cell-Cell Contact	PCDHB1	PCDHB1	PCDHB1	PCDHB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB10_PCDHB10	PCDH	Cell-Cell Contact	PCDHB10	PCDHB10	PCDHB10	PCDHB10	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB11_PCDHB11	PCDH	Cell-Cell Contact	PCDHB11	PCDHB11	PCDHB11	PCDHB11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB12_PCDHB12	PCDH	Cell-Cell Contact	PCDHB12	PCDHB12	PCDHB12	PCDHB12	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB13_PCDHB13	PCDH	Cell-Cell Contact	PCDHB13	PCDHB13	PCDHB13	PCDHB13	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB14_PCDHB14	PCDH	Cell-Cell Contact	PCDHB14	PCDHB14	PCDHB14	PCDHB14	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB15_PCDHB15	PCDH	Cell-Cell Contact	PCDHB15	PCDHB15	PCDHB15	PCDHB15	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB16_PCDHB16	PCDH	Cell-Cell Contact	PCDHB16	PCDHB16	PCDHB16	PCDHB16	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB2_PCDHB2	PCDH	Cell-Cell Contact	PCDHB2	PCDHB2	PCDHB2	PCDHB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB3_PCDHB3	PCDH	Cell-Cell Contact	PCDHB3	PCDHB3	PCDHB3	PCDHB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB4_PCDHB4	PCDH	Cell-Cell Contact	PCDHB4	PCDHB4	PCDHB4	PCDHB4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB5_PCDHB5	PCDH	Cell-Cell Contact	PCDHB5	PCDHB5	PCDHB5	PCDHB5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB6_PCDHB6	PCDH	Cell-Cell Contact	PCDHB6	PCDHB6	PCDHB6	PCDHB6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB7_PCDHB7	PCDH	Cell-Cell Contact	PCDHB7	PCDHB7	PCDHB7	PCDHB7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB8_PCDHB8	PCDH	Cell-Cell Contact	PCDHB8	PCDHB8	PCDHB8	PCDHB8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHB9_PCDHB9	PCDH	Cell-Cell Contact	PCDHB9	PCDHB9	PCDHB9	PCDHB9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA1_PCDHGA1	PCDH	Cell-Cell Contact	PCDHGA1	PCDHGA1	PCDHGA1	PCDHGA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA10_PCDHGA10	PCDH	Cell-Cell Contact	PCDHGA10	PCDHGA10	PCDHGA10	PCDHGA10	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA11_PCDHGA11	PCDH	Cell-Cell Contact	PCDHGA11	PCDHGA11	PCDHGA11	PCDHGA11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA12_PCDHGA12	PCDH	Cell-Cell Contact	PCDHGA12	PCDHGA12	PCDHGA12	PCDHGA12	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA2_PCDHGA2	PCDH	Cell-Cell Contact	PCDHGA2	PCDHGA2	PCDHGA2	PCDHGA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA3_PCDHGA3	PCDH	Cell-Cell Contact	PCDHGA3	PCDHGA3	PCDHGA3	PCDHGA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA4_PCDHGA4	PCDH	Cell-Cell Contact	PCDHGA4	PCDHGA4	PCDHGA4	PCDHGA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA5_PCDHGA5	PCDH	Cell-Cell Contact	PCDHGA5	PCDHGA5	PCDHGA5	PCDHGA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA6_PCDHGA6	PCDH	Cell-Cell Contact	PCDHGA6	PCDHGA6	PCDHGA6	PCDHGA6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA7_PCDHGA7	PCDH	Cell-Cell Contact	PCDHGA7	PCDHGA7	PCDHGA7	PCDHGA7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA8_PCDHGA8	PCDH	Cell-Cell Contact	PCDHGA8	PCDHGA8	PCDHGA8	PCDHGA8	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGA9_PCDHGA9	PCDH	Cell-Cell Contact	PCDHGA9	PCDHGA9	PCDHGA9	PCDHGA9	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB1_PCDHGB1	PCDH	Cell-Cell Contact	PCDHGB1	PCDHGB1	PCDHGB1	PCDHGB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB2_PCDHGB2	PCDH	Cell-Cell Contact	PCDHGB2	PCDHGB2	PCDHGB2	PCDHGB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB3_PCDHGB3	PCDH	Cell-Cell Contact	PCDHGB3	PCDHGB3	PCDHGB3	PCDHGB3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB4_PCDHGB4	PCDH	Cell-Cell Contact	PCDHGB4	PCDHGB4	PCDHGB4	PCDHGB4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB5_PCDHGB5	PCDH	Cell-Cell Contact	PCDHGB5	PCDHGB5	PCDHGB5	PCDHGB5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB6_PCDHGB6	PCDH	Cell-Cell Contact	PCDHGB6	PCDHGB6	PCDHGB6	PCDHGB6	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGB7_PCDHGB7	PCDH	Cell-Cell Contact	PCDHGB7	PCDHGB7	PCDHGB7	PCDHGB7	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGC3_PCDHGC3	PCDH	Cell-Cell Contact	PCDHGC3	PCDHGC3	PCDHGC3	PCDHGC3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGC4_PCDHGC4	PCDH	Cell-Cell Contact	PCDHGC4	PCDHGC4	PCDHGC4	PCDHGC4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	PCDHGC5_PCDHGC5	PCDH	Cell-Cell Contact	PCDHGC5	PCDHGC5	PCDHGC5	PCDHGC5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK6_F2R	KLK	Secreted Signaling	KLK6	F2R	KLK6	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK6_F2RL1	KLK	Secreted Signaling	KLK6	F2RL1	KLK6	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK5_F2RL1	KLK	Secreted Signaling	KLK5	F2RL1	KLK5	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK4_F2R	KLK	Secreted Signaling	KLK4	F2R	KLK4	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK1_F2R	KLK	Secreted Signaling	KLK1	F2R	KLK1	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK2_F2R	KLK	Secreted Signaling	KLK2	F2R	KLK2	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK14_F2R	KLK	Secreted Signaling	KLK14	F2R	KLK14	F2R	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK4_F2RL1	KLK	Secreted Signaling	KLK4	F2RL1	KLK4	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK2_F2RL1	KLK	Secreted Signaling	KLK2	F2RL1	KLK2	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
GSE291670	GSE291670	KLK14_F2RL1	KLK	Secreted Signaling	KLK14	F2RL1	KLK14	F2RL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False
