sample,patient,cut,radius_um,class_name,estimand,threshold,n_high,n_low,high_mean,low_mean,delta,ratio
LUAD-12,Lung12,log_q75_vs_q25,16,immune,frac,3.0294107032269486,4184,11452,0.10874553200676527,0.2491883010264079,-0.14044276901964264,0.4363990265949158
LUAD-13,Lung13,log_q75_vs_q25,16,immune,frac,2.9731223700249396,6467,16853,0.13197195396051126,0.14900345094227485,-0.017031496981763594,0.8856972984581294
LUAD-5 R1,Lung5,log_q75_vs_q25,16,immune,count,3.914820072786491,4463,6018,0.18799014116065427,0.2698570953805251,-0.08186695421987084,0.696628491074395
LUAD-5 R2,Lung5,log_q75_vs_q25,16,immune,count,3.786537971592369,4480,6562,0.1966517857142857,0.25449558061566596,-0.05784379490138025,0.7727119867408041
LUAD-5 R3,Lung5,log_q75_vs_q25,16,immune,count,3.907623096105537,3982,6504,0.19839276745354092,0.23170356703567035,-0.03331079958212943,0.8562352750615994
LUSC-6,Lung6,log_q75_vs_q25,16,immune,count,3.2726330862704534,16572,41541,0.0540067583876418,0.07303627741267664,-0.019029519025034837,0.7394511371723889
LUAD-9 R1,Lung9,log_q75_vs_q25,16,immune,count,2.5586953133485437,9718,28431,0.15188310351924264,0.2636558685941402,-0.11177276507489756,0.5760657038628052
LUAD-9 R2,Lung9,log_q75_vs_q25,16,immune,count,3.151511540223939,23728,69427,0.0927596089008766,0.2626355740562029,-0.16987596515532633,0.3531875269913985
LUAD-12,Lung12,log_q75_vs_q25,16,immune,count,3.0294107032269486,4570,12348,0.34442013129102844,0.8586815678652413,-0.5142614365742129,0.40110344064713943
LUAD-13,Lung13,log_q75_vs_q25,16,immune,count,2.9731223700249396,6516,16977,0.5976058931860037,0.7086057607351122,-0.11099986754910851,0.8433545510073803
LUAD-5 R1,Lung5,log_q75_vs_q25,16,immune,frac0,3.914820072786491,4463,6018,0.04626508191935035,0.06610375703097537,-0.019838675111625022,0.6998858158345089
LUAD-5 R2,Lung5,log_q75_vs_q25,16,immune,frac0,3.786537971592369,4480,6562,0.04648482779621173,0.05890777032578313,-0.0124229425295714,0.7891119887772421
LUAD-5 R3,Lung5,log_q75_vs_q25,16,immune,frac0,3.907623096105537,3982,6504,0.05147620460905242,0.0591556783554016,-0.007679473746349183,0.8701819679894186
LUSC-6,Lung6,log_q75_vs_q25,16,immune,frac0,3.2726330862704534,16572,41541,0.01738809772843082,0.022741225631743436,-0.005353127903312615,0.7646068866296973
LUAD-9 R1,Lung9,log_q75_vs_q25,16,immune,frac0,2.5586953133485437,9718,28431,0.03131597113640744,0.05056945407267239,-0.01925348293626495,0.6192665455989274
LUAD-9 R2,Lung9,log_q75_vs_q25,16,immune,frac0,3.151511540223939,23728,69427,0.023320491788124963,0.06355742536551157,-0.0402369335773866,0.36692002002931134
LUAD-12,Lung12,log_q75_vs_q25,16,immune,frac0,3.0294107032269486,4570,12348,0.09956046081319604,0.2311066102489815,-0.13154614943578546,0.43079884519934375
LUAD-13,Lung13,log_q75_vs_q25,16,immune,frac0,2.9731223700249396,6516,16977,0.13097953134785548,0.1479151298068068,-0.016935598458951318,0.8855046236238913
LUAD-5 R1,Lung5,log_q75_vs_q25,16,cd8nk,count,3.914820072786491,4463,6018,0.008066323101053104,0.011797939514788967,-0.0037316164137358634,0.6837060904526419
LUAD-5 R2,Lung5,log_q75_vs_q25,16,cd8nk,count,3.786537971592369,4480,6562,0.005357142857142857,0.009143553794574825,-0.0037864109374319676,0.5858928571428571
LUAD-5 R3,Lung5,log_q75_vs_q25,16,cd8nk,count,3.907623096105537,3982,6504,0.008538422903063787,0.009993849938499385,-0.0014554270354355976,0.854367731715798
LUSC-6,Lung6,log_q75_vs_q25,16,cd8nk,count,3.2726330862704534,16572,41541,0.006094617426985276,0.006764401434727137,-0.0006697840077418606,0.9009839947843251
LUAD-9 R1,Lung9,log_q75_vs_q25,16,cd8nk,count,2.5586953133485437,9718,28431,0.030973451327433628,0.034645281558861804,-0.003671830231428176,0.8940164413099142
LUAD-9 R2,Lung9,log_q75_vs_q25,16,cd8nk,count,3.151511540223939,23728,69427,0.015340525960890087,0.038788943782678206,-0.02344841782178812,0.3954870760812165
LUAD-12,Lung12,log_q75_vs_q25,16,cd8nk,count,3.0294107032269486,4570,12348,0.013785557986870898,0.04770003239390994,-0.03391447440703904,0.2890052122612595
LUAD-13,Lung13,log_q75_vs_q25,16,cd8nk,count,2.9731223700249396,6516,16977,0.09806629834254144,0.12181186310891205,-0.023745564766370617,0.8050636107163085
LUAD-5 R1,Lung5,log_q75_vs_q25,17,immune,frac,3.914820072786491,4442,5938,0.05096222502796118,0.07044421747183618,-0.019481992443875003,0.7234408565662048
LUAD-5 R2,Lung5,log_q75_vs_q25,17,immune,frac,3.786537971592369,4467,6509,0.0490826438442288,0.06321413730770005,-0.01413149346347125,0.7764504260386401
LUAD-5 R3,Lung5,log_q75_vs_q25,17,immune,frac,3.907623096105537,3955,6403,0.05728531476951199,0.06262292508192867,-0.0053376103124166754,0.9147658735928806
LUSC-6,Lung6,log_q75_vs_q25,17,immune,frac,3.2726330862704534,16435,41250,0.018638914241287222,0.023950968560059467,-0.005312054318772245,0.7782112942342296
LUAD-9 R1,Lung9,log_q75_vs_q25,17,immune,frac,2.5586953133485437,9696,28386,0.03230555799398621,0.05164034690033422,-0.01933478890634801,0.6255875479755371
LUAD-9 R2,Lung9,log_q75_vs_q25,17,immune,frac,3.151511540223939,23501,69000,0.024627638577044985,0.06507062631410457,-0.04044298773705958,0.37847551148753505
LUAD-12,Lung12,log_q75_vs_q25,17,immune,frac,3.0294107032269486,4314,11674,0.10999250903631988,0.24848293208324043,-0.13849042304692055,0.44265619418670166
LUAD-13,Lung13,log_q75_vs_q25,17,immune,frac,2.9731223700249396,6486,16901,0.13822082686560022,0.15528868914911162,-0.017067862283511398,0.8900894689945997
LUAD-5 R1,Lung5,log_q75_vs_q25,17,immune,count,3.914820072786491,4463,6018,0.23235491821644633,0.3205383848454636,-0.08818346662901727,0.7248895271262696
LUAD-5 R2,Lung5,log_q75_vs_q25,17,immune,count,3.786537971592369,4480,6562,0.23772321428571427,0.30661383724474245,-0.06889062295902817,0.7753179583214995
LUAD-5 R3,Lung5,log_q75_vs_q25,17,immune,count,3.907623096105537,3982,6504,0.245605223505776,0.2715252152521525,-0.02591999174637652,0.9045392829453948
LUSC-6,Lung6,log_q75_vs_q25,17,immune,count,3.2726330862704534,16572,41541,0.06571325126719768,0.08697431453263041,-0.021261063265432728,0.7555477915556764
LUAD-9 R1,Lung9,log_q75_vs_q25,17,immune,count,2.5586953133485437,9718,28431,0.1783288742539617,0.3066722943266153,-0.1283434200726536,0.5814965275736191
LUAD-9 R2,Lung9,log_q75_vs_q25,17,immune,count,3.151511540223939,23728,69427,0.11083951449763992,0.30254800005761445,-0.19170848555997455,0.3663534859808449
LUAD-12,Lung12,log_q75_vs_q25,17,immune,count,3.0294107032269486,4570,12348,0.40700218818380746,0.9893909944930354,-0.582388806309228,0.41136637633573336
LUAD-13,Lung13,log_q75_vs_q25,17,immune,count,2.9731223700249396,6516,16977,0.7179251074278699,0.8423160746892855,-0.12439096726141563,0.8523226957204858
LUAD-5 R1,Lung5,log_q75_vs_q25,17,immune,frac0,3.914820072786491,4463,6018,0.050722429660363784,0.06950777057955522,-0.018785340919191436,0.7297375421113436
LUAD-5 R2,Lung5,log_q75_vs_q25,17,immune,frac0,3.786537971592369,4480,6562,0.04894021652950224,0.06270356899357203,-0.013763352464069789,0.780501290676441
LUAD-5 R3,Lung5,log_q75_vs_q25,17,immune,frac0,3.907623096105537,3982,6504,0.05689689098780008,0.06165045960940794,-0.004753568621607855,0.9228948388750948
LUSC-6,Lung6,log_q75_vs_q25,17,immune,frac0,3.2726330862704534,16572,41541,0.01848482715155416,0.02378318897239963,-0.005298361820845469,0.7772223974255844
LUAD-9 R1,Lung9,log_q75_vs_q25,17,immune,frac0,2.5586953133485437,9718,28431,0.03223242337000312,0.05155861162508836,-0.01932618825508524,0.6251608093015224
LUAD-9 R2,Lung9,log_q75_vs_q25,17,immune,frac0,3.151511540223939,23728,69427,0.024392031953773357,0.06467041951507649,-0.04027838756130313,0.37717448157401995
LUAD-12,Lung12,log_q75_vs_q25,17,immune,frac0,3.0294107032269486,4570,12348,0.10383100305966828,0.23491980475702534,-0.13108880169735707,0.4419848857232765
LUAD-13,Lung13,log_q75_vs_q25,17,immune,frac0,2.9731223700249396,6516,16977,0.13758445105130188,0.15459351683507894,-0.01700906578377706,0.8899755556895546
LUAD-5 R1,Lung5,log_q75_vs_q25,17,cd8nk,count,3.914820072786491,4463,6018,0.009186645753977145,0.013459621136590228,-0.004272975382613084,0.6825337549065983
LUAD-5 R2,Lung5,log_q75_vs_q25,17,cd8nk,count,3.786537971592369,4480,6562,0.006696428571428571,0.01097226455348979,-0.004275835982061218,0.6103050595238095
LUAD-5 R3,Lung5,log_q75_vs_q25,17,cd8nk,count,3.907623096105537,3982,6504,0.011049723756906077,0.011223862238622387,-0.00017413848171630997,0.9844849769166729
LUSC-6,Lung6,log_q75_vs_q25,17,cd8nk,count,3.2726330862704534,16572,41541,0.007422157856625634,0.007895813774343419,-0.00047365591771778535,0.9400117668356265
LUAD-9 R1,Lung9,log_q75_vs_q25,17,cd8nk,count,2.5586953133485437,9718,28431,0.035706935583453385,0.039428792515212266,-0.003721856931758881,0.9056056071125452
LUAD-9 R2,Lung9,log_q75_vs_q25,17,cd8nk,count,3.151511540223939,23728,69427,0.018459204315576534,0.04426231869445605,-0.025803114378879517,0.4170410602074624
LUAD-12,Lung12,log_q75_vs_q25,17,cd8nk,count,3.0294107032269486,4570,12348,0.017067833698030634,0.054583738257207644,-0.03751590455917701,0.31269081677044847
LUAD-13,Lung13,log_q75_vs_q25,17,cd8nk,count,2.9731223700249396,6516,16977,0.1172498465316145,0.13989515226482888,-0.022645305733214383,0.8381265871861976
LUAD-5 R1,Lung5,log_q75_vs_q25,18,immune,frac,3.914820072786491,4453,5954,0.05405063409779332,0.07336512487251486,-0.019314490774721534,0.7367347113729589
LUAD-5 R2,Lung5,log_q75_vs_q25,18,immune,frac,3.786537971592369,4473,6520,0.05120588769048153,0.06692427679131487,-0.015718389100833334,0.7651317301515734
LUAD-5 R3,Lung5,log_q75_vs_q25,18,immune,frac,3.907623096105537,3960,6430,0.06096086783586784,0.06545424563949859,-0.004493377803630745,0.9313508579966094
LUSC-6,Lung6,log_q75_vs_q25,18,immune,frac,3.2726330862704534,16495,41363,0.019335335776681638,0.0244800434571486,-0.005144707680466962,0.7898407456068213
LUAD-9 R1,Lung9,log_q75_vs_q25,18,immune,frac,2.5586953133485437,9706,28403,0.033314947295989945,0.05283383121199548,-0.019518883916005536,0.6305608836564187
LUAD-9 R2,Lung9,log_q75_vs_q25,18,immune,frac,3.151511540223939,23584,69146,0.02543763819946825,0.0660711520808379,-0.040633513881369654,0.38500370280126733
LUAD-12,Lung12,log_q75_vs_q25,18,immune,frac,3.0294107032269486,4396,11843,0.11279664943791422,0.24917921894405892,-0.1363825695061447,0.45267277871690104
LUAD-13,Lung13,log_q75_vs_q25,18,immune,frac,2.9731223700249396,6502,16937,0.1448781860847379,0.16127808969811686,-0.016399903613378952,0.8983128852525686
LUAD-5 R1,Lung5,log_q75_vs_q25,18,immune,count,3.914820072786491,4463,6018,0.2740309209052207,0.3700564971751412,-0.09602557626992053,0.7405110381713598
LUAD-5 R2,Lung5,log_q75_vs_q25,18,immune,count,3.786537971592369,4480,6562,0.2832589285714286,0.36360865589759217,-0.08034972732616358,0.7790214121063347
LUAD-5 R3,Lung5,log_q75_vs_q25,18,immune,count,3.907623096105537,3982,6504,0.2933199397287795,0.3182656826568266,-0.024945742928047077,0.9216197526550637
LUSC-6,Lung6,log_q75_vs_q25,18,immune,count,3.2726330862704534,16572,41541,0.07711803041274438,0.10033460918129078,-0.023216578768546395,0.768608469619917
LUAD-9 R1,Lung9,log_q75_vs_q25,18,immune,count,2.5586953133485437,9718,28431,0.2078616999382589,0.3528894516548838,-0.14502775171662488,0.5890278073302739
LUAD-9 R2,Lung9,log_q75_vs_q25,18,immune,count,3.151511540223939,23728,69427,0.12807653405259609,0.34583087271522606,-0.21775433866262997,0.3703444202278046
LUAD-12,Lung12,log_q75_vs_q25,18,immune,count,3.0294107032269486,4570,12348,0.4803063457330416,1.1241496598639455,-0.6438433141309039,0.4272619232844606
LUAD-13,Lung13,log_q75_vs_q25,18,immune,count,2.9731223700249396,6516,16977,0.8451503990178023,0.9869823879366202,-0.14183198891881788,0.8562973456746974
LUAD-5 R1,Lung5,log_q75_vs_q25,18,immune,frac0,3.914820072786491,4463,6018,0.05392952579822398,0.07258490420255126,-0.01865537840432728,0.7429854236320453
LUAD-5 R2,Lung5,log_q75_vs_q25,18,immune,frac0,3.786537971592369,4480,6562,0.05112587849096514,0.06649592878381178,-0.015370050292846632,0.7688572733104162
LUAD-5 R3,Lung5,log_q75_vs_q25,18,immune,frac0,3.907623096105537,3982,6504,0.060624067461084036,0.06470953251260393,-0.004085465051519896,0.936864556227104
LUSC-6,Lung6,log_q75_vs_q25,18,immune,frac0,3.2726330862704534,16572,41541,0.019245496236806877,0.024375148347850015,-0.005129652111043138,0.7895540146940031
LUAD-9 R1,Lung9,log_q75_vs_q25,18,immune,frac0,2.5586953133485437,9718,28431,0.033273809266811935,0.05278179831572255,-0.019507989048910615,0.6304030997159183
LUAD-9 R2,Lung9,log_q75_vs_q25,18,immune,frac0,3.151511540223939,23728,69427,0.025283262782209173,0.06580373459578574,-0.04052047181357657,0.38422230801211066
LUAD-12,Lung12,log_q75_vs_q25,18,immune,frac0,3.0294107032269486,4570,12348,0.10850198488601114,0.23898845885604872,-0.1304864739700376,0.4540051239518882
LUAD-13,Lung13,log_q75_vs_q25,18,immune,frac0,2.9731223700249396,6516,16977,0.1445669069863361,0.1608980977332276,-0.016331190746891516,0.8984997897615361
LUAD-5 R1,Lung5,log_q75_vs_q25,18,cd8nk,count,3.914820072786491,4463,6018,0.010531032937485996,0.01478896643403124,-0.004257933496545244,0.7120871485145025
LUAD-5 R2,Lung5,log_q75_vs_q25,18,cd8nk,count,3.786537971592369,4480,6562,0.007589285714285714,0.013105760438890583,-0.005516474724604869,0.5790801495016611
LUAD-5 R3,Lung5,log_q75_vs_q25,18,cd8nk,count,3.907623096105537,3982,6504,0.013561024610748368,0.014145141451414513,-0.0005841168406661452,0.9587054790033412
LUSC-6,Lung6,log_q75_vs_q25,18,cd8nk,count,3.2726330862704534,16572,41541,0.008810041033067826,0.00909944392287138,-0.00028940288980355486,0.968195541149922
LUAD-9 R1,Lung9,log_q75_vs_q25,18,cd8nk,count,2.5586953133485437,9718,28431,0.04064622350277835,0.0453730083359713,-0.00472678483319295,0.895823860781001
LUAD-9 R2,Lung9,log_q75_vs_q25,18,cd8nk,count,3.151511540223939,23728,69427,0.021325016857720838,0.05029743471560056,-0.028972417857879722,0.4239782203267424
LUAD-12,Lung12,log_q75_vs_q25,18,cd8nk,count,3.0294107032269486,4570,12348,0.018818380743982493,0.06090055069646906,-0.042082169952486564,0.30900181572698915
LUAD-13,Lung13,log_q75_vs_q25,18,cd8nk,count,2.9731223700249396,6516,16977,0.13643339472068755,0.1618660540731578,-0.025432659352470244,0.8428783632362128
LUAD-5 R1,Lung5,log_q75_vs_q25,19,immune,frac,3.914820072786491,4453,5973,0.05679589579769233,0.0765375299403426,-0.019741634142650274,0.7420659621751845
LUAD-5 R2,Lung5,log_q75_vs_q25,19,immune,frac,3.786537971592369,4475,6529,0.05426778734350037,0.06877885222961039,-0.014511064886110016,0.7890185076414699
LUAD-5 R3,Lung5,log_q75_vs_q25,19,immune,frac,3.907623096105537,3968,6445,0.06369884525756501,0.06910658947121322,-0.005407744213648202,0.92174777752705
LUSC-6,Lung6,log_q75_vs_q25,19,immune,frac,3.2726330862704534,16535,41429,0.020056173876857278,0.025349101230126597,-0.005292927353269319,0.7911986186327251
LUAD-9 R1,Lung9,log_q75_vs_q25,19,immune,frac,2.5586953133485437,9715,28416,0.03461148161611363,0.05405167872998755,-0.019440197113873917,0.6403405486999498
LUAD-9 R2,Lung9,log_q75_vs_q25,19,immune,frac,3.151511540223939,23634,69232,0.026493695514834055,0.06714706831790557,-0.04065337280307151,0.39456220768121303
LUAD-12,Lung12,log_q75_vs_q25,19,immune,frac,3.0294107032269486,4444,11963,0.11532170262480794,0.2500229514743015,-0.13470124884949353,0.46124446553724185
LUAD-13,Lung13,log_q75_vs_q25,19,immune,frac,2.9731223700249396,6509,16958,0.1511911544865916,0.1664241499481504,-0.015232995461558818,0.9084688402115638
LUAD-5 R1,Lung5,log_q75_vs_q25,19,immune,count,3.914820072786491,4463,6018,0.325117633878557,0.431538717181788,-0.10642108330323097,0.7533915751563943
LUAD-5 R2,Lung5,log_q75_vs_q25,19,immune,count,3.786537971592369,4480,6562,0.33482142857142855,0.4224321853093569,-0.08761075673792834,0.7926039734075448
LUAD-5 R3,Lung5,log_q75_vs_q25,19,immune,count,3.907623096105537,3982,6504,0.34731290808638876,0.37330873308733087,-0.025995825000942108,0.9303637373121386
LUSC-6,Lung6,log_q75_vs_q25,19,immune,count,3.2726330862704534,16572,41541,0.08985034998793145,0.11588551070027202,-0.026035160712340563,0.775337222444674
LUAD-9 R1,Lung9,log_q75_vs_q25,19,immune,count,2.5586953133485437,9718,28431,0.24243671537353365,0.4043825401850093,-0.16194582481147565,0.5995232021209824
LUAD-9 R2,Lung9,log_q75_vs_q25,19,immune,count,3.151511540223939,23728,69427,0.14923297370195548,0.3936364814841488,-0.24440350778219333,0.379113676505019
LUAD-12,Lung12,log_q75_vs_q25,19,immune,count,3.0294107032269486,4570,12348,0.5531728665207878,1.2700032393909946,-0.7168303728702068,0.4355680752326672
LUAD-13,Lung13,log_q75_vs_q25,19,immune,count,2.9731223700249396,6516,16977,0.9941682013505218,1.141897861813041,-0.14772966046251934,0.8706279559645006
LUAD-5 R1,Lung5,log_q75_vs_q25,19,immune,frac0,3.914820072786491,4463,6018,0.0566686363403818,0.0759652154093829,-0.019296579069001105,0.7459813815440366
LUAD-5 R2,Lung5,log_q75_vs_q25,19,immune,frac0,3.786537971592369,4480,6562,0.054207220616554495,0.06843296650520057,-0.014225745888646078,0.7921214494250371
LUAD-5 R3,Lung5,log_q75_vs_q25,19,immune,frac0,3.907623096105537,3982,6504,0.06347489150728729,0.0684797000525783,-0.005004808545291006,0.9269154429495406
LUSC-6,Lung6,log_q75_vs_q25,19,immune,frac0,3.2726330862704534,16572,41541,0.020011394825840877,0.02528075671897438,-0.005269361893133505,0.7915662908468795
LUAD-9 R1,Lung9,log_q75_vs_q25,19,immune,frac0,2.5586953133485437,9718,28431,0.034600796861550105,0.05402316143615512,-0.019422364574605014,0.6404807853098624
LUAD-9 R2,Lung9,log_q75_vs_q25,19,immune,frac0,3.151511540223939,23728,69427,0.026388739033950944,0.06695847197466746,-0.040569732940716516,0.39410605194118903
LUAD-12,Lung12,log_q75_vs_q25,19,immune,frac0,3.0294107032269486,4570,12348,0.11214215458745,0.24222745128661066,-0.13008529669916066,0.46296220346537065
LUAD-13,Lung13,log_q75_vs_q25,19,immune,frac0,2.9731223700249396,6516,16977,0.15102873304991166,0.16623789449377008,-0.015209161443858421,0.9085096602662494
LUAD-5 R1,Lung5,log_q75_vs_q25,19,cd8nk,frac,3.914820072786491,4453,5973,0.0019459213092718592,0.0030821495412153375,-0.0011362282319434783,0.6313520104233987
LUAD-5 R2,Lung5,log_q75_vs_q25,19,cd8nk,frac,3.786537971592369,4475,6529,0.0013716221705048518,0.0025264417514379227,-0.0011548195809330708,0.5429067065267561
LUAD-5 R3,Lung5,log_q75_vs_q25,19,cd8nk,frac,3.907623096105537,3968,6445,0.002994400732555974,0.0031874827181266286,-0.0001930819855706545,0.9394249310050741
LUSC-6,Lung6,log_q75_vs_q25,19,cd8nk,frac,3.2726330862704534,16535,41429,0.00204436107520474,0.0021385114894492386,-9.415041424449839e-05,0.9559738562504771
LUAD-9 R1,Lung9,log_q75_vs_q25,19,cd8nk,frac,2.5586953133485437,9715,28416,0.006396874412829122,0.0067760857799920296,-0.0003792113671629077,0.9440368112985498
LUAD-9 R2,Lung9,log_q75_vs_q25,19,cd8nk,frac,3.151511540223939,23634,69232,0.004232348190205514,0.009449769413911718,-0.005217421223706204,0.44787846187810204
LUAD-12,Lung12,log_q75_vs_q25,19,cd8nk,frac,3.0294107032269486,4444,11963,0.004533870594851693,0.013092701320988541,-0.008558830726136848,0.3462899277770564
LUAD-13,Lung13,log_q75_vs_q25,19,cd8nk,frac,2.9731223700249396,6509,16958,0.02328540469960043,0.0271714506353025,-0.0038860459357020725,0.8569805496268526
LUAD-5 R1,Lung5,log_q75_vs_q25,19,cd8nk,count,3.914820072786491,4463,6018,0.01120322652924042,0.018278497839813893,-0.0070752713105734725,0.6129183386633531
LUAD-5 R2,Lung5,log_q75_vs_q25,19,cd8nk,count,3.786537971592369,4480,6562,0.008482142857142856,0.01584882657726303,-0.007366683720120172,0.5351905906593406
LUAD-5 R3,Lung5,log_q75_vs_q25,19,cd8nk,count,3.907623096105537,3982,6504,0.01531893520843797,0.01645141451414514,-0.0011324793057071701,0.9311621924829959
LUSC-6,Lung6,log_q75_vs_q25,19,cd8nk,count,3.2726330862704534,16572,41541,0.010258266956311851,0.01059194530704605,-0.0003336783507341991,0.9684969718912514
