symbol	chrom	start
GAMT	19	1397025
DAZAP1	19	1407585
RPS15	19	1438395
APC2	19	1450120
C19ORF25	19	1473200
PCSK4	19	1481427
REEP6	19	1491180
ADAMTSL5	19	1505021
PLK5	19	1524076
MEX3D	19	1554671
MBD3	19	1573595
UQCR11	19	1597168
TCF3	19	1609291
ONECUT3	19	1753505
ATP8B3	19	1782074
REXO1	19	1815247
MIR1909	19	1816158
LOC100288123	19	1822088
KLF16	19	1852398
ABHD17A	19	1876809
ADAT3	19	1905398
SCAMP4	19	1905398
CSNK1G2	19	1941171
CSNK1G2-AS1	19	1952526
BTBD2	19	1985447
MKNK2	19	2037470
MOB3A	19	2071035
IZUMO4	19	2096914
AP3D1	19	2100987
DOT1L	19	2163932
PLEKHJ1	19	2229951
MIR1227	19	2234061
MIR6789	19	2235828
SF3A2	19	2236823
AMH	19	2249322
MIR4321	19	2250638
JSRP1	19	2252251
OAZ1	19	2269485
PEAK3	19	2274630
LINGO3	19	2289783
LSM7	19	2321520
SPPL2B	19	2328683
TMPRSS9	19	2385264
TIMM13	19	2425624
LMNB2	19	2428165
MIR7108	19	2434913
LINC01775	19	2458936
GADD45B	19	2476126
GNG7	19	2511218
MIR7850	19	2630714
DIRAS1	19	2714566
SLC39A3	19	2732524
SGTA	19	2754714
THOP1	19	2785502
ZNF554	19	2819867
ZNF555	19	2841474
ZNF556	19	2867334
ZNF57	19	2900927
ZNF77	19	2933217
TLE6	19	2977563
TLE2	19	2997637
TLE5	19	3052909
GNA11	19	3094361
GNA15	19	3136032
LOC100996351	19	3141575
S1PR4	19	3178768
NCLN	19	3185929
CELF5	19	3224660
NFIC	19	3359629
SMIM24	19	3473985
DOHH	19	3490823
FZR1	19	3506310
C19ORF71	19	3539156
MFSD12	19	3544198
HMG20B	19	3572943
GIPC3	19	3585477
TBXA2R	19	3594506
CACTIN-AS1	19	3607246
CACTIN	19	3610644
PIP5K1C	19	3630182
TJP3	19	3708383
APBA3	19	3750771
MRPL54	19	3762681
RAX2	19	3769090
MATK	19	3777972
ZFR2	19	3804023
ATCAY	19	3880684
NMRK2	19	3933102
DAPK3	19	3958452
MIR637	19	3961413
EEF2	19	3976055
SNORD37	19	3982506
PIAS4	19	4007735
ZBTB7A	19	4043302
MAP2K2	19	4090321
CREB3L3	19	4153630
SIRT6	19	4174108
ANKRD24	19	4183353
EBI3	19	4229522
YJU2	19	4247079
SHD	19	4279068
TMIGD2	19	4292227
FSD1	19	4304593
STAP2	19	4324042
MPND	19	4343526
SH3GL1	19	4360369
CHAF1A	19	4402639
UBXN6	19	4445005
MIR4746	19	4445977
HDGFL2	19	4472296
PLIN4	19	4502195
PLIN5	19	4522530
LRG1	19	4536401
SEMA6B	19	4542592
TNFAIP8L1	19	4639515
MYDGF	19	4657544
DPP9	19	4675226
DPP9-AS1	19	4679281
MIR7-3HG	19	4769104
MIR7-3	19	4770669
FEM1A	19	4791733
TICAM1	19	4815931
PLIN3	19	4838340
ARRDC5	19	4890436
UHRF1	19	4903079
MIR4747	19	4932686
KDM4B	19	4969112
PTPRS	19	5205507
ZNRF4	19	5455416
TINCR	19	5558166
SAFB2	19	5586998
SAFB	19	5623082
MICOS13	19	5678413
HSD11B1L	19	5681026
RPL36	19	5690294
LONP1	19	5691833
CATSPERD	19	5720636
PRR22	19	5782959
DUS3L	19	5785141
NRTN	19	5805066
FUT6	19	5830407
FUT3	19	5842887
LOC101928844	19	5847466
FUT5	19	5865825
NDUFA11	19	5891275
VMAC	19	5904871
CAPS	19	5914253
RANBP3	19	5916140
LOC100128568	19	5978402
RFX2	19	5993163
ACSBG2	19	6135632
MLLT1	19	6210380
ACER1	19	6306141
CLPP	19	6361530
ALKBH7	19	6372793
PSPN	19	6375147
GTF2F1	19	6379572
MIR6885	19	6389637
MIR6790	19	6392920
LOC390877	19	6393768
KHSRP	19	6413101
MIR3940	19	6416409
SLC25A41	19	6426036
SLC25A23	19	6440063
CRB3	19	6463776
DENND1C	19	6467206
TUBB4A	19	6494318
TNFSF9	19	6531025
CD70	19	6581647
TNFSF14	19	6661252
C3	19	6677703
GPR108	19	6729913
MIR6791	19	6736711
TRIP10	19	6739679
SH2D3A	19	6752161
VAV1	19	6772707
ADGRE1	19	6887578
ADGRE4P	19	6952499
FLJ25758	19	7004952
MBD3L2B	19	7018968
MBD3L5	19	7030582
MBD3L4	19	7037743
MBD3L2	19	7049339
MBD3L3	19	7056204
ZNF557	19	7069702
INSR	19	7112264
ARHGEF18	19	7348936
PEX11G	19	7476874
TEX45	19	7497547
ZNF358	19	7516102
MCOLN1	19	7522623
PNPLA6	19	7534163
CAMSAP3	19	7595862
MIR6792	19	7617438
XAB2	19	7619524
PET100	19	7629792
PCP2	19	7631614
STXBP2	19	7637109
RETN	19	7669048
MCEMP1	19	7677056
TRAPPC5	19	7680832
FCER2	19	7688756
CLEC4G	19	7728956
CD209	19	7739994
CLEC4M	19	7763242
CLEC4GP1	19	7787483
EVI5L	19	7830217
PRR36	19	7868718
LYPLA2P2	19	7878630
LRRC8E	19	7888504
MAP2K7	19	7903876
TGFBR3L	19	7914829
SNAPC2	19	7920337
CTXN1	19	7924490
TIMM44	19	7926717
ELAVL1	19	7958572
CCL25	19	8052761
FBN3	19	8065401
CERS4	19	8209369
CD320	19	8302126
NDUFA7	19	8308602
RPS28	19	8321495
KANK3	19	8322583
ANGPTL4	19	8364154
RAB11B-AS1	19	8374375
MIR4999	19	8389289
RAB11B	19	8390359
MARCHF2	19	8413302
HNRNPM	19	8444974
PRAM1	19	8490055
ZNF414	19	8509677
MYO1F	19	8520787
ADAMTS10	19	8580239
NFILZ	19	8630632
ACTL9	19	8697399
OR2Z1	19	8730953
ZNF558	19	8806169
MBD3L1	19	8842592
MUC16	19	8848843
OR1M1	19	9093244
OR7G2	19	9102268
OR7G1	19	9114827
OR7G3	19	9126011
ZNF317	19	9140396
OR7D2	19	9185593
OR7D4	19	9213849
OR7E24	19	9251043
ZNF699	19	9291139
ZNF559	19	9324178
ZNF559-ZNF177	19	9324178
ZNF177	19	9363012
ZNF266	19	9412425
ZNF560	19	9466354
ZNF426	19	9523222
ZNF426-DT	19	9538665
ZNF121	19	9560328
ZNF561	19	9607329
ZNF561-AS1	19	9621481
ZNF562	19	9641806
ZNF812P	19	9688859
ZNF846	19	9752389
LOC100505555	19	9787405
FBXL12	19	9810269
UBL5	19	9827917
PIN1	19	9835206
OLFM2	19	9853717
COL5A3	19	9959560
RDH8	19	10013482
MIR5589	19	10038353
C3P1	19	10041355
SHFL	19	10086316
ANGPTL6	19	10092336
PPAN	19	10106222
PPAN-P2RY11	19	10106361
SNORD105	19	10107650
SNORD105B	19	10109748
P2RY11	19	10111692
EIF3G	19	10115013
DNMT1	19	10133345
S1PR2	19	10221432
MIR4322	19	10230412
MRPL4	19	10251963
ICAM1	19	10271119
ICAM4	19	10286954
ICAM5	19	10289951
ZGLP1	19	10304802
FDX2	19	10310044
RAVER1	19	10316212
ICAM3	19	10333775
TYK2	19	10350532
CDC37	19	10391132
MIR1181	19	10403457
PDE4A	19	10416772
KEAP1	19	10486124
S1PR5	19	10512741
ATG4D	19	10543903
MIR1238	19	10552121
KRI1	19	10553084
CDKN2D	19	10566459
AP1M2	19	10572670
SLC44A2	19	10602454
ILF3-DT	19	10651861
ILF3	19	10654260
QTRT1	19	10701438
DNM2	19	10718052
MIR638	19	10718403
MIR4748	19	10780253
MIR199A1	19	10817425
MIR6793	19	10828972
TMED1	19	10832066
C19ORF38	19	10848414
CARM1	19	10871552
YIPF2	19	10922192
TIMM29	19	10928810
SMARCA4	19	10961029
LDLR-AS1	19	11089067
LDLR	19	11089462
MIR6886	19	11113473
SPC24	19	11145493
KANK2	19	11164269
DOCK6	19	11199294
LOC105372273	19	11203627
ANGPTL8	19	11239618
TSPAN16	19	11296159
RAB3D	19	11322068
TMEM205	19	11342775
CCDC159	19	11346518
PLPPR2	19	11355431
SWSAP1	19	11374665
EPOR	19	11377206
RGL3	19	11394060
CCDC151	19	11420604
PRKCSH	19	11435256
ELAVL3	19	11451325
ZNF653	19	11483428
MIR7974	19	11495543
ECSIT	19	11505928
CNN1	19	11538850
ELOF1	19	11553042
ACP5	19	11574659
ZNF627	19	11597482
HNRNPA1P10	19	11665735
ZNF833P	19	11673997
ZNF823	19	11721264
ZNF441	19	11766999
ZNF491	19	11798522
ZNF440	19	11814272
ZNF439	19	11848725
ZNF69	19	11887781
ZNF700	19	11925067
ZNF763	19	11965039
ZNF433-AS1	19	11987616
ZNF433	19	12014716
ZNF878	19	12043804
ZNF844	19	12064730
ZNF788P	19	12092296
ZNF20	19	12131352
ZNF625-ZNF20	19	12131352
ZNF625	19	12144893
ZNF136	19	12163046
LOC100289333	19	12195014
ZNF44	19	12271809
ZNF563	19	12317489
ZNF442	19	12345945
ZNF799	19	12390013
ZNF443	19	12429705
ZNF709	19	12461183
ZNF564	19	12525372
ZNF490	19	12576100
ZNF791	19	12610919
MAN2B1	19	12646507
WDR83	19	12666806
WDR83OS	19	12668072
DHPS	19	12672469
GNG14	19	12687997
FBXW9	19	12688915
TNPO2	19	12699200
SNORD135	19	12703596
SNORD41	19	12706448
TRIR	19	12730639
GET3	19	12737105
BEST2	19	12751790
HOOK2	19	12763002
MIR5684	19	12787127
JUNB	19	12791485
PRDX2	19	12796822
RNASEH2A	19	12806583
RTBDN	19	12825476
MAST1	19	12838514
MIR6794	19	12852259
DNASE2	19	12875208
KLF1	19	12884422
GCDH	19	12891128
SYCE2	19	12898785
MIR5695	19	12920319
FARSA	19	12922478
FARSA-AS1	19	12930521
CALR	19	12938608
MIR6515	19	12940483
RAD23A	19	12945813
GADD45GIP1	19	12953118
DAND5	19	12969617
NFIX	19	12995474
LYL1	19	13099032
TRMT1	19	13104906
NACC1	19	13118263
STX10	19	13144057
IER2	19	13150410
CACNA1A	19	13206442
CCDC130	19	13731751
MRI1	19	13764521
C19ORF53	19	13774455
ZSWIM4	19	13795442
LOC284454	19	13834515
MIR24-2	19	13836286
MIR27A	19	13836439
MIR23A	19	13836586
NANOS3	19	13862035
MIR181C	19	13874698
MIR181D	19	13874874
C19ORF57	19	13882347
CC2D1A	19	13906200
PODNL1	19	13931186
DCAF15	19	13952473
RFX1	19	13961529
RLN3	19	14028147
IL27RA	19	14031761
PALM3	19	14053366
MISP3	19	14072785
MIR1199	19	14073360
C19ORF67	19	14081623
SAMD1	19	14087853
PRKACA	19	14091694
ASF1B	19	14119511
LOC100507373	19	14137151
ADGRL1	19	14147742
LINC01841	19	14305457
LINC01842	19	14333742
ADGRE5	19	14381143
DDX39A	19	14408797
PKN1	19	14433305
PTGER1	19	14472465
GIPC1	19	14477758
DNAJB1	19	14514763
MIR639	19	14529542
TECR	19	14529559
NDUFB7	19	14566077
CLEC17A	19	14583083
ADGRE3	19	14619116
SNORA104	19	14622212
ZNF333	19	14690047
ADGRE2	19	14732391
OR7C1	19	14798514
OR7A5	19	14826240
OR7A10	19	14840947
OR7A17	19	14880425
OR7C2	19	14941488
SLC1A6	19	14950032
CCDC105	19	15010725
CASP14	19	15049479
OR1I1	19	15087065
SYDE1	19	15107400
ILVBL	19	15114986
NOTCH3	19	15159037
MIR6795	19	15179282
EPHX3	19	15226921
BRD4	19	15235518
AKAP8	19	15353385
AKAP8L	19	15380049
WIZ	19	15419977
MIR1470	19	15449547
RASAL3	19	15451624
PGLYRP2	19	15468645
CYP4F22	19	15508524
CYP4F8	19	15615217
CYP4F3	19	15640896
CYP4F12	19	15673086
OR10H2	19	15728023
OR10H3	19	15741392
CYP4F24P	19	15759333
OR10H5	19	15794048
OR10H1	19	15807002
UCA1	19	15828946
CLEC4O	19	15851993
CYP4F2	19	15878022
CYP4F11	19	15912369
OR10H4	19	15949007
LINC00661	19	16015633
LINC00905	19	16033712
LINC01855	19	16065686
TPM4	19	16067537
RAB8A	19	16111888
HSH2D	19	16134027
CIB3	19	16161367
FAM32A	19	16185409
AP1M1	19	16197910
KLF2	19	16324825
EPS15L1	19	16355243
CALR3	19	16479060
C19ORF44	19	16496393
CHERP	19	16517893
SLC35E1	19	16549836
MED26	19	16574918
SMIM7	19	16646147
TMEM38A	19	16661138
NWD1	19	16719846
SIN3B	19	16829397
F2RL3	19	16888998
CPAMD8	19	16892950
HAUS8	19	17049760
MYO9B	19	17075776
SNORA118	19	17092234
USE1	19	17215356
OCEL1	19	17226225
NR2F6	19	17231884
USHBP1	19	17249173
BABAM1	19	17267375
ANKLE1	19	17281900
ABHD8	19	17292130
MRPL34	19	17302864
DDA1	19	17309562
ANO8	19	17323222
GTPBP3	19	17334981
PLVAP	19	17351454
BST2	19	17402938
BISPR	19	17405685
MVB12A	19	17405740
TMEM221	19	17435508
NXNL1	19	17455424
SLC27A1	19	17470523
LOC100507551	19	17488989
PGLS	19	17511648
NIBAN3	19	17523300
COLGALT1	19	17555648
UNC13A	19	17601327
MAP1S	19	17719479
FCHO1	19	17747743
B3GNT3	19	17795137
INSL3	19	17816511
JAK3	19	17824783
RPL18A	19	17859909
SNORA68	19	17862587
SLC5A5	19	17871944
CCDC124	19	17933014
KCNN1	19	17951301
ARRDC2	19	18001123
IL12RB1	19	18058994
MAST3	19	18097777
PIK3R2	19	18153162
IFI30	19	18173812
MPV17L2	19	18193217
RAB3A	19	18196783
LOC102725254	19	18204729
PDE4C	19	18207960
LOC729966	19	18249949
IQCN	19	18257097
JUND	19	18279693
MIR3188	19	18282076
LSM4	19	18306235
PGPEP1	19	18340597
GDF15	19	18386157
MIR3189	19	18386561
LRRC25	19	18391136
SSBP4	19	18419397
ISYNA1	19	18434387
ELL	19	18442662
FKBP8	19	18531762
KXD1	19	18557761
UBA52	19	18571729
REX1BD	19	18588797
CRLF1	19	18593236
TMEM59L	19	18612869
KLHL26	19	18637027
CRTC1	19	18683679
COMP	19	18782772
UPF1	19	18831958
CERS1	19	18868544
GDF1	19	18868544
COPE	19	18899513
DDX49	19	18919714
HOMER3	19	18929202
HOMER3-AS1	19	18940253
SUGP2	19	18990892
ARMC6	19	19033602
SLC25A42	19	19063993
TMEM161A	19	19119168
BORCS8-MEF2B	19	19145566
MEF2B	19	19145566
BORCS8	19	19176905
RFXANK	19	19192198
NR2C2AP	19	19201410
NCAN	19	19211957
HAPLN4	19	19254755
TM6SF2	19	19264365
SUGP1	19	19276032
MAU2	19	19320828
GATAD2A	19	19385842
MIR640	19	19435062
TSSK6	19	19514218
NDUFA13	19	19516224
YJEFN3	19	19528910
CILP2	19	19538264
PBX4	19	19561712
LPAR2	19	19623655
GMIP	19	19629475
ATP13A1	19	19645200
ZNF101	19	19668152
ZNF14	19	19710471
LINC00663	19	19756371
ZNF56	19	19776573
ZNF506	19	19792710
ZNF253	19	19865881
ZNF93	19	19900945
ZNF682	19	20004417
ZNF90	19	20077999
ZNF486	19	20167213
ZNF826P	19	20398657
MIR1270	19	20399271
ZNF737	19	20537991
ZNF626	19	20619938
ZNF66	19	20776303
ZNF85	19	20923250
ZNF430	19	21020656
ZNF714	19	21082146
ZNF431	19	21142039
ZNF708	19	21291159
ZNF738	19	21358999
ZNF493	19	21397132
LINC00664	19	21483714
ZNF429	19	21505601
LOC400682	19	21649667
ZNF100	19	21722770
CCNYL6	19	21750744
ZNF43	19	21804945
ZNF208	19	21939765
ZNF257	19	22052483
ZNF676	19	22179088
ZNF729	19	22286440
ZNF98	19	22391018
LOC105376917	19	22456091
LOC101929124	19	22520994
LINC01233	19	22532625
GOLGA2P9	19	22596256
LOC100996349	19	22608015
LINC01785	19	22615556
ZNF492	19	22634323
ZNF99	19	22752182
ZNF723	19	22832290
ZNF728	19	22974882
LINC01859	19	23015074
LINC01858	19	23054822
ZNF730	19	23117024
ZNF724	19	23221598
IPO5P1	19	23255053
ZNF91	19	23357695
LINC01224	19	23399235
ZNF675	19	23652800
ZNF681	19	23739194
RPSAP58	19	23763003
ZNF726	19	23914885
LOC100505851	19	23949518
ZNF254	19	24033404
HAVCR1P1	19	24162192
LINC00662	19	27790492
LOC101927151	19	27793430
LOC100420587	19	28435388
LOC102724908	19	28606687
LINC00906	19	28965130
LOC102724958	19	28968467
LINC01532	19	29002554
UQCRFS1	19	29205319
LOC284395	19	29287010
VSTM2B	19	29525417
POP4	19	29606282
PLEKHF1	19	29665460
C19ORF12	19	29698885
CCNE1	19	29811990
URI1	19	29923656
ZNF536	19	30225591
TSHZ3	19	31149875
LINC01791	19	31167509
THEG5	19	31588188
LINC01533	19	32025861
LINC01782	19	32102090
ZNF507	19	32345609
LOC400684	19	32390049
DPY19L3	19	32405769
PDCD5	19	32581189
ANKRD27	19	32597005
SNORA68B	19	32608336
RGS9BP	19	32675847
NUDT19	19	32691960
TDRD12	19	32719766
SLC7A9	19	32830510
CEP89	19	32875924
FAAP24	19	32972241
RHPN2	19	32978591
GPATCH1	19	33080879
WDR88	19	33132113
LRP3	19	33194329
SLC7A10	19	33208663
CEBPA	19	33299933
CEBPA-DT	19	33302820
CEBPG	19	33373708
PEPD	19	33386949
CHST8	19	33621952
KCTD15	19	33796869
LSM14A	19	34172503
GARRE1	19	34254553
GPI	19	34364739
PDCD2L	19	34404397
UBA2	19	34428380
WTIP	19	34481757
ZNF807P	19	34541715
SCGB1B2P	19	34576732
SCGB2B2	19	34590624
SCGB2B3P	19	34645872
ZNF302	19	34677638
ZNF181	19	34734242
ZNF599	19	34758072
LINC01801	19	34816153
LINC00904	19	34892028
LINC01838	19	34905314
ZNF30-AS1	19	34923014
ZNF30	19	34926902
ZNF792	19	34956353
GRAMD1A	19	34994726
SCN1B	19	35030469
HPN	19	35040505
HPN-AS1	19	35059058
FXYD3	19	35115822
MIR6887	19	35122699
LGI4	19	35124512
FXYD1	19	35138823
FXYD7	19	35143254
FXYD5	19	35154734
FAM187B	19	35224800
LSR	19	35249001
USF2	19	35268961
HAMP	19	35282527
MAG	19	35292085
CD22	19	35329168
MIR5196	19	35345512
FFAR1	19	35351541
FFAR3	19	35358459
GPR42	19	35371094
LINC01531	19	35405606
FFAR2	19	35448256
KRTDAP	19	35487323
DMKN	19	35497219
SBSN	19	35523366
GAPDHS	19	35533455
TMEM147-AS1	19	35540737
TMEM147	19	35545625
ATP4A	19	35550030
LINC01766	19	35597894
HAUS5	19	35612734
RBM42	19	35629015
ETV2	19	35641744
COX6B1	19	35648322
UPK1A	19	35666515
UPK1A-AS1	19	35667947
ZBTB32	19	35704557
KMT2B	19	35718002
IGFLR1	19	35738800
U2AF1L4	19	35742463
PSENEN	19	35745650
LIN37	19	35748575
HSPB6	19	35754565
PROSER3	19	35758175
ARHGAP33	19	35775563
LINC01529	19	35788875
PRODH2	19	35799987
NPHS1	19	35825371
KIRREL2	19	35856910
APLP1	19	35868444
NFKBID	19	35887951
HCST	19	35902528
TYROBP	19	35904405
LRFN3	19	35936373
LOC105372383	19	35947114
SDHAF1	19	35995187
SYNE4	19	36003306
ALKBH6	19	36009119
LOC101927572	19	36014501
CLIP3	19	36014659
THAP8	19	36034984
WDR62	19	36054896
OVOL3	19	36111202
POLR2I	19	36113708
TBCB	19	36114985
CAPNS1	19	36140065
COX7A1	19	36150921
ZNF565	19	36182284
ZNF146	19	36215105
LOC100134317	19	36311342
LINC00665	19	36313060
ZFP14	19	36334452
ZFP82	19	36383119
LOC644189	19	36421173
ZNF566	19	36445118
LOC728752	19	36489626
ZNF260	19	36510686
ZNF529	19	36543612
ZNF529-AS1	19	36573069
ZNF382	19	36605312
ZNF461	19	36636617
LINC01534	19	36685438
ZNF567	19	36687611
ZNF850	19	36743477
LOC728485	19	36773152
ZNF790-AS1	19	36797549
ZNF790	19	36818321
ZNF345	19	36850885
ZNF829	19	36888123
ZNF568	19	36916328
ZNF420	19	37078221
ZNF585A	19	37145540
ZNF585B	19	37181578
ZNF383	19	37218213
LINC01535	19	37251884
LOC284412	19	37265938
ZNF875	19	37312836
ZNF527	19	37371098
ZNF569	19	37411157
ZNF570	19	37467771
ZNF793-AS1	19	37497160
ZNF793	19	37506938
ZNF571-AS1	19	37548948
ZNF540	19	37551373
ZNF571	19	37564252
ZFP30	19	37631008
ZNF781	19	37667750
ZNF607	19	37696370
ZNF573	19	37738301
LOC644554	19	37817410
WDR87BP	19	37823722
WDR87	19	37884822
SIPA1L3	19	37907207
SNORD152	19	38163095
DPF1	19	38211005
PPP1R14A	19	38251236
SPINT2	19	38264572
YIF1B	19	38303557
C19ORF33	19	38304250
KCNK6	19	38319844
CATSPERG	19	38335829
PSMD8	19	38374570
GGN	19	38384266
SPRED3	19	38390199
FAM98C	19	38403134
RASGRP4	19	38409057
RYR1	19	38433690
MAP4K1	19	38587640
LOC105372397	19	38596346
EIF3K	19	38619187
ACTN4	19	38647648
CAPN12	19	38730191
LGALS7	19	38770967
LGALS7B	19	38789199
LGALS4	19	38801673
ECH1	19	38815421
HNRNPL	19	38836369
RINL	19	38867831
SIRT2	19	38878554
NFKBIB	19	38899665
CCER2	19	38908979
SARS2	19	38915265
MRPS12	19	38930943
FBXO17	19	38941400
FBXO27	19	39024020
ACP7	19	39084367
PAK4	19	39125785
NCCRP1	19	39196963
SYCN	19	39202824
IFNL3	19	39243605
IFNL4	19	39246313
IFNL2	19	39268395
IFNL1	19	39296406
LRFN1	19	39306565
GMFG	19	39328358
SAMD4B	19	39342420
PAF1	19	39385629
MED29	19	39391377
ZFP36	19	39406846
MIR4530	19	39409622
PLEKHG2	19	39412668
RPS16	19	39433136
SUPT5H	19	39445545
SNORD175	19	39468221
TIMM50	19	39480837
DLL3	19	39498946
SELENOV	19	39515112
EID2B	19	39530987
EID2	19	39538708
LGALS13	19	39602523
LOC100129935	19	39638684
LGALS16	19	39655912
LGALS17A	19	39679373
LGALS14	19	39704480
CLC	19	39731254
LEUTX	19	39776452
DYRK1B	19	39825346
MIR6719	19	39829715
FBL	19	39834457
FCGBP	19	39863322
PSMC4	19	39971004
ZNF546	19	39997059
ZNF780B	19	40028259
ZNF780A	19	40069151
MAP3K10	19	40191425
TTC9B	19	40216057
CCNP	19	40222207
AKT2	19	40230316
MIR641	19	40282542
C19ORF47	19	40319552
PLD3	19	40348424
MIR6796	19	40369845
HIPK4	19	40379270
PRX	19	40393767
SERTAD1	19	40421589
SERTAD3	19	40440843
BLVRB	19	40447767
SPTBN4	19	40467000
SHKBP1	19	40576872
LTBP4	19	40593165
NUMBL	19	40665905
COQ8B	19	40691529
ITPKC	19	40717111
C19ORF54	19	40740860
SNRPA	19	40751202
MIA	19	40775159
MIA-RAB4B	19	40775536
RAB4B-EGLN2	19	40778218
RAB4B	19	40778246
EGLN2	19	40799190
CYP2T1P	19	40808442
CYP2A6	19	40843540
CYP2A7	19	40875438
CYP2G1P	19	40890825
CYP2B7P	19	40924264
CYP2B6	19	40991281
CYP2A13	19	41088450
CYP2F1	19	41114431
CYP2S1	19	41193218
AXL	19	41219222
HNRNPUL1	19	41262556
CCDC97	19	41310171
TGFB1	19	41330322
B9D2	19	41354416
TMEM91	19	41363946
EXOSC5	19	41386373
BCKDHA	19	41397817
B3GNT8	19	41425358
DMAC2	19	41431317
ERICH4	19	41443155
PCAT19	19	41454169
LINC01480	19	41535497
CEACAM21	19	41549517
CEACAM4	19	41618970
CEACAM7	19	41673302
CEACAM5	19	41708625
CEACAM6	19	41755529
CEACAM3	19	41796586
LYPD4	19	41837073
DMRTC2	19	41845041
RPS19	19	41860254
MIR6797	19	41869626
CD79A	19	41877278
ARHGEF1	19	41883183
ERFL	19	41907703
LOC100505585	19	41928819
RABAC1	19	41956683
ATP1A3	19	41966581
GRIK5	19	41998315
ZNF574	19	42068476
POU2F2	19	42086122
LOC100505622	19	42132628
MIR4323	19	42133444
DEDD2	19	42198597
ZNF526	19	42220311
GSK3A	19	42230190
ERF	19	42247568
CIC	19	42268529
PAFAH1B3	19	42297032
PRR19	19	42302131
TMEM145	19	42313308
MEGF8	19	42325634
MIR8077	19	42351130
CNFN	19	42387018
LOC101930071	19	42397127
LIPE-AS1	19	42397147
LIPE	19	42401513
CXCL17	19	42428285
CEACAM1	19	42507305
CEACAM8	19	42580242
PSG3	19	42721641
PSG8	19	42752685
PSG8-AS1	19	42821862
PSG10P	19	42836996
PSG1	19	42866463
PSG6	19	42902085
PSG7	19	42924131
PSG11	19	43007655
PSG2	19	43064208
PSG5	19	43167742
PSG4	19	43192701
LOC284344	19	43211790
PSG9	19	43253281
PRG1	19	43349055
CD177	19	43353685
TEX101	19	43388610
LYPD3	19	43460786
PHLDB3	19	43475102
ETHE1	19	43506718
ZNF575	19	43533187
XRCC1	19	43543310
PINLYP	19	43576799
IRGQ	19	43584366
ZNF576	19	43596594
ZNF428	19	43607223
SRRM5	19	43612087
CADM4	19	43622367
PLAUR	19	43646094
IRGC	19	43716075
SMG9	19	43727982
KCNN4	19	43766532
LYPD5	19	43795926
ZNF283	19	43827320
ZNF404	19	43872364
LOC100505715	19	43891803
ZNF45	19	43912623
ZNF221	19	43951227
ZNF155	19	43984169
LOC101928063	19	43996895
ZNF230	19	44002956
ZNF222	19	44025341
ZNF223	19	44052035
ZNF284	19	44072158
ZNF224	19	44094360
LOC100379224	19	44105338
ZNF225	19	44113398
ZNF234	19	44141553
ZNF226	19	44165061
ZNF227	19	44212527
ZNF233	19	44259879
ZNF235	19	44286347
ZNF112	19	44326552
ZNF285	19	44382314
ZNF229	19	44426250
ZNF180	19	44474446
CEACAM20	19	44506158
CEACAM22P	19	44537057
IGSF23	19	44613562
PVR	19	44643909
MIR4531	19	44653685
CEACAM19	19	44671451
CEACAM16	19	44699150
BCL3	19	44748707
MIR8085	19	44758656
CBLC	19	44777868
BCAM	19	44809058
NECTIN2	19	44846296
TOMM40	19	44891219
APOE	19	44905795
APOC1	19	44914324
APOC1P1	19	44926802
APOC4	19	44942236
APOC4-APOC2	19	44942237
APOC2	19	44946050
CLPTM1	19	44954584
RELB	19	45001463
CLASRP	19	45039044
ZNF296	19	45071499
GEMIN7	19	45075626
GEMIN7-AS1	19	45085328
PPP1R37	19	45093178
NKPD1	19	45149749
TRAPPC6A	19	45162932
BLOC1S3	19	45178783
EXOC3L2	19	45212369
MARK4	19	45251270
CKM	19	45306412
KLC3	19	45340749
ERCC2	19	45349836
PPP1R13L	19	45379638
POLR1G	19	45406643
ERCC1	19	45407333
MIR6088	19	45436653
FOSB	19	45467995
RTN2	19	45485295
PPM1N	19	45498472
VASP	19	45507478
OPA3	19	45527426
GPR4	19	45589764
EML2	19	45609399
MIR330	19	45638993
EML2-AS1	19	45641493
GIPR	19	45668220
MIR642A	19	45674927
MIR642B	19	45674931
SNRPD2	19	45687453
QPCTL	19	45692665
FBXO46	19	45710628
MEIOSIN	19	45733438
SIX5	19	45764784
DM1-AS	19	45767795
DMPK	19	45769717
DMWD	19	45782946
RSPH6A	19	45795712
SYMPK	19	45815409
FOXA3	19	45864325
IRF2BP1	19	45883607
MYPOP	19	45890022
NANOS2	19	45913214
NOVA2	19	45933733
CCDC61	19	45995466
MIR769	19	46018931
PGLYRP1	19	46019154
IGFL4	19	46039181
IGFL3	19	46120066
IGFL2	19	46147781
IGFL2-AS1	19	46189028
LOC93429	19	46210241
IGFL1	19	46229741
HIF3A	19	46297041
PPP5C	19	46347086
CCDC8	19	46410328
PNMA8A	19	46466490
PPP5D1	19	46480787
PNMA8B	19	46491190
CALM3	19	46601073
PTGIR	19	46620467
GNG8	19	46634075
DACT3	19	46647550
DACT3-AS1	19	46660363
PRKD2	19	46674315
MIR320E	19	46709284
STRN4	19	46719510
FKRP	19	46746056
SLC1A5	19	46774882
SNAR-E	19	46830584
AP2S1	19	46838135
ARHGAP35	19	46860996
NPAS1	19	47019836
TMEM160	19	47045908
ZC3H4	19	47064189
SAE1	19	47130834
BBC3	19	47220823
MIR3190	19	47226941
MIR3191	19	47226943
