ligand	receptor	classification	directionality	is_ppi	source	version	pair_origin	pathway
WNT16	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT16	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD1+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD1+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD1+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD1+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT2B	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD1+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD1+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD8+RYK	Signaling by WNT	Ligand-Receptor	True	reactome;uniprot;PMID:16116452	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD1+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD1+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD8+RYK	Signaling by WNT	Ligand-Receptor	True	reactome;uniprot	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT3A	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD1+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD1+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	SFRP1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	SFRP2	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	SFRP4	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	SFRP5	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT4	WIF1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	CER1	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:10067895	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FRZB	Signaling by WNT inhibition	Ligand-Ligand	True	PMID:12775774	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD10+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD10+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD2+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD2+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD3+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD3+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD4+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD4+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD5+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24032637	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD5+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD6+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD6+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD7+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD7+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD8+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD8+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD8+RYK	Signaling by WNT	Ligand-Receptor	True	reactome;uniprot	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD9+LRP5	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	FZD9+LRP6	Signaling by WNT	Ligand-Receptor	True	PMID:24532711	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
WNT5A	ROR1	Signaling by WNT	Ligand-Receptor	True	uniprot;PMID:27162350	CellPhoneDBcore<=4.1	cellphonedb_v5_interactors	other
