sample_id	cohort	TACSTD2	tacstd2_group	F11R	PARD3	CLDN1	CLDN4	CLDN7	EPCAM	KRT8	PTPRC	CD8A	ESTIMATE	ABSOLUTE	CPE	histology	ModelID	CellLineName	OncotreePrimaryDisease	OncotreeSubtype
A503	OncoSG_LUAD	0.5179	high	1.4923	0.062	2.0027	0.5172	1.222	0.2006	0.7336	0.0917	-0.5494			0.44	LUAD				
A504	OncoSG_LUAD	0.0863	mid	0.0806	-0.332	0.6923	0.8542	-0.8627	0.8919	-0.1267	0.0811	-0.2414			0.36	LUAD				
A508	OncoSG_LUAD	-1.2102	low	-0.9994	0.265	-1.1335	-1.3338	-0.284	-1.656	0.2898	-1.0724	2.3362			0.3	LUAD				
A509	OncoSG_LUAD	-0.3729	low	0.9621	1.574	-0.0805	0.5876	0.0004	0.6686	-0.0027	0.6463	0.8828			0.34	LUAD				
A510	OncoSG_LUAD	0.2992	mid	-0.6006	0.0552	1.122	1.101	0.742	-0.0346	0.712	0.2081	-0.4022			0.28	LUAD				
A511	OncoSG_LUAD	-0.4224	low	-0.097	-1.3019	0.6952	-1.132	-0.1112	-0.1691	0.0958	0.3793	0.6569			0.17	LUAD				
A512	OncoSG_LUAD	1.4787	high	0.0826	0.4535	0.1857	-0.0866	1.3772	0.4988	-1.1953	-0.7369	-0.7317			0.73	LUAD				
A514	OncoSG_LUAD	0.0146	mid	-0.8472	-0.332	0.5241	-0.0985	-0.5046	-1.4557	0.4588	0.5718	0.9557			0.12	LUAD				
A517	OncoSG_LUAD	-0.0685	mid	-1.0761	-1.5122	-0.7151	-1.0959	-0.7306	-0.9684	-1.4061	0.9388	1.0581			0.16	LUAD				
A519	OncoSG_LUAD	-0.5253	low	0.3201	0.6962	-0.3096	0.4444	0.4837	-0.4731	-0.5411	-0.144	-0.2119			0.37	LUAD				
A521	OncoSG_LUAD	-0.7924	low	-0.5499	-0.4623	0.5299	-0.5658	-0.0023	0.391	1.0715	1.0696	0.7516			0.18	LUAD				
A522	OncoSG_LUAD	-0.8058	low	-0.5919	0.2072	-0.4927	-1.221	-0.7479	-1.0153	-0.6307	0.5047	0.23			0.26	LUAD				
A524	OncoSG_LUAD	-0.9425	low	-2.127	-1.7624	0.4098	-1.1489	-2.0167	-0.5025	-1.0972	1.1869	1.557			0.14	LUAD				
A530	OncoSG_LUAD	-0.5868	low	0.0867	0.4014	-0.3469	-0.5856	-0.6229	0.4813	0.8008	0.6588	0.0874			0.24	LUAD				
A532	OncoSG_LUAD	-1.297	low	-1.3458	0.563	-2.1922	-1.8945	-0.2264	-0.9324	-1.991	1.2133	1.3831			0.18	LUAD				
A534	OncoSG_LUAD	-0.4249	low	0.2819	-0.5642	-0.4185	0.1685	0.5608	1.0122	-1.0066	-0.9234	0.0037			0.84	LUAD				
A537	OncoSG_LUAD	0.4336	high	0.283	0.069	0.6117	-0.1626	1.174	0.3023	0.8784	0.185	0.7417			0.42	LUAD				
A538	OncoSG_LUAD	-0.0054	mid	-1.0339	-0.5284	0.5689	-0.0441	-0.8964	-0.9141	-0.2983	1.2929	1.0853			0.12	LUAD				
ACH-001113	DepMap24Q4_lung_cell_lines	3.0669502439246266	mid	6.190417325459974	6.790641730763425	3.761285273361619	6.349082146391089	0.1110313123887439	6.139346700289664	7.429699644781841	0.0285691521967709	0.0					ACH-001113	LC-1/sq-SF	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000327	DepMap24Q4_lung_cell_lines	0.3561438102252753	low	5.018812185742817	4.1034976397033365	1.839959587489532	3.016139702655253	8.007307646846437	8.571449285453562	9.051372101721023	0.0840642647884745	0.0426443374084937					ACH-000327	NCI-H1395	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000705	DepMap24Q4_lung_cell_lines	0.5945485495503542	low	7.532628657517167	6.618385502258606	1.15704371014558	8.272769732436512	0.1634987322828795	8.256444596473443	9.027850719838872	0.1505596765753814	0.2141248053528473					ACH-000705	LC-1F	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000528	DepMap24Q4_lung_cell_lines	7.385689870739212	high	7.9018926279497315	5.0386995513055854	6.550746785383243	8.603477988254005	7.47856740557945	9.444580108984274	11.672867276433792	0.070389327891398	0.070389327891398					ACH-000528	ABC-1	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002075	DepMap24Q4_lung_cell_lines	0.2265085298086797	low	5.544732655932624	4.514753498439753	0.01435529297707	5.617944917420585	5.438625538088378	7.958088658480079	8.1287161325336	0.4436066514756145	0.6959938131099002					ACH-002075	Lu-138	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000769	DepMap24Q4_lung_cell_lines	5.211790976252541	mid	6.267723051627423	4.51853513898218	0.7570232465074596	2.541019153133559	6.813011548605618	9.197437873009267	8.777321077569585	0.0426443374084937	1.2448870591235344					ACH-000769	LK-2	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000800	DepMap24Q4_lung_cell_lines	0.3895668117627256	low	2.8875252707415875	3.9900472195737935	0.1890338243900171	0.7048719644563528	2.3305584000308026	2.9597701552114675	1.7782085763980875	0.3785116232537298	0.01435529297707					ACH-000800	NCI-H446	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000700	DepMap24Q4_lung_cell_lines	0.2016338611696504	low	4.69655030107857	6.043519493662743	0.7048719644563528	3.817623257511431	3.633431210355632	4.820178962415188	7.180804278114118	0.0426443374084937	0.5360529002402097					ACH-000700	NCI-H2882	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000176	DepMap24Q4_lung_cell_lines	0.4114262457264649	low	3.980939266085512	4.676380255466924	1.6507645591169022	7.581953750848818	0.7398481026993275	1.5801454844233804	9.928932840716138	0.0976107966264223	0.0426443374084937					ACH-000176	LOU-NH91	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000587	DepMap24Q4_lung_cell_lines	5.3125199674749455	mid	5.723558561472103	5.046141781644721	1.0772429989324606	7.45022149589718	5.890933021705543	7.232372956468633	10.129540618059997	0.0565835283663675	0.1505596765753814					ACH-000587	NCI-H1975	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000785	DepMap24Q4_lung_cell_lines	8.774490584953922	high	6.69181329717138	4.147306698780294	4.781884234541486	7.608365723163637	7.581727841454475	9.181251663951729	11.176048450975175	0.2750070474998697	0.0426443374084937					ACH-000785	NCI-H2126	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000585	DepMap24Q4_lung_cell_lines	8.924070185585345	high	6.473299871141315	4.522306892871389	7.879154359316535	7.23035674505615	6.853122382824751	6.880318193612829	8.717676423066395	0.1634987322828795	0.0976107966264223					ACH-000585	EPLC-272H	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000627	DepMap24Q4_lung_cell_lines	4.305240965954483	mid	5.393690764187454	5.071247819461442	1.726831217032493	7.908272516291422	6.020813304252452	3.016139702655253	9.003517912108602	0.137503523749935	0.3334237337251918					ACH-000627	LCLC-103H	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000392	DepMap24Q4_lung_cell_lines	7.265755676027326	high	5.972922364225416	4.642123916153487	6.885940360324737	7.484863164322325	6.9445070974173895	8.477313046407817	10.70433597118232	0.2630344058337938	0.1763227726404628					ACH-000392	Calu-3	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000729	DepMap24Q4_lung_cell_lines	0.5160151470036647	low	6.74604398299834	4.514122260170708	0.2141248053528473	3.6322682154995127	4.392317422778761	7.887708033029806	6.96289600533726	1.6276068381296498	0.1243281350022017					ACH-000729	NCI-H1963	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000035	DepMap24Q4_lung_cell_lines	9.811824211241978	high	7.211012193485511	5.663059923747817	5.404971223589166	7.974471952285043	7.232277010268292	7.949476570386656	11.471726012618872	0.1890338243900171	0.3785116232537298					ACH-000035	NCI-H1650	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer
ACH-000638	DepMap24Q4_lung_cell_lines	9.17587385548062	high	7.436128517259249	5.191404728852764	3.814550423461808	8.106484424292539	7.537140729804997	9.293816474965949	10.87182825081102	0.7398481026993275	0.2750070474998697					ACH-000638	NCI-H441	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000894	DepMap24Q4_lung_cell_lines	9.039522271711608	high	5.641546029087524	5.405311682597445	5.159467729266766	8.397845735630698	7.709083812550344	9.229419688230417	10.222432674542764	0.2868811477881615	0.3103401206121505					ACH-000894	NCI-H1869	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000596	DepMap24Q4_lung_cell_lines	7.790315911515695	high	6.14649230697719	4.365972427593384	3.10936055940423	9.30108459093582	7.621612353024317	8.598387538813276	9.506168710679674	0.1110313123887439	0.1505596765753814					ACH-000596	LCLC-97TM1	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-001046	DepMap24Q4_lung_cell_lines	0.070389327891398	low	3.9717734471933728	4.983221650742669	2.2016338611696504	0.0426443374084937	0.2750070474998697	0.137503523749935	0.6959938131099002	4.916476644437717	0.0565835283663675					ACH-001046	COR-L26	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000179	DepMap24Q4_lung_cell_lines	0.3219280948873623	low	7.018033222764563	5.16430358309365	0.1505596765753814	7.90026304356897	6.6915341649192	8.561058776196717	8.678776174123884	0.1890338243900171	1.2078928516413328					ACH-000179	NCI-H1618	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000578	DepMap24Q4_lung_cell_lines	8.982565834895489	high	8.042097095039193	5.214901910160696	3.5921580021253603	9.614378575081137	7.19918154876397	8.14067642036902	9.859177562548592	0.0976107966264223	1.097610796626422					ACH-000578	HCC-1171	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000033	DepMap24Q4_lung_cell_lines	7.580899204225743	high	8.13493964349298	3.95884267524324	1.8914191868460783	8.275239901744591	7.68873986801449	8.433585441150495	12.664847236971424	0.4541758931858022	0.4114262457264649					ACH-000033	NCI-H1819	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000481	DepMap24Q4_lung_cell_lines	7.403693786262805	high	5.349082146391089	4.1651079851445365	0.4005379295837288	8.974787405160122	6.783063710045979	8.313064414946362	10.045623165328758	0.0840642647884745	0.1243281350022017					ACH-000481	NCI-H2170	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000871	DepMap24Q4_lung_cell_lines	2.4905701304462013	mid	6.3068819462727	4.3957483281790335	3.438292851579147	8.014578464922891	7.279657006533684	9.484359707760118	8.896695681159022	0.0565835283663675	0.0					ACH-000871	NCI-H510	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000690	DepMap24Q4_lung_cell_lines	6.095080491901415	mid	7.523640361265635	5.32660925100527	3.203201156316611	7.300123724569014	5.413458688007979	8.398230642487235	7.553898034427972	0.0	0.6229303509201767					ACH-000690	HCC-2814	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000858	DepMap24Q4_lung_cell_lines	7.16400181665555	high	6.076815597050831	4.462706750670158	5.688180358586926	7.26463025566923	6.168321115739722	7.01245693628882	8.296962078806317	0.0976107966264223	0.0840642647884745					ACH-000858	KNS-62	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000787	DepMap24Q4_lung_cell_lines	3.711494906650088	mid	4.341274183692175	5.724650271732967	7.087144564591868	5.530757457461217	4.699329525673156	2.4672794804599825	8.57459352733761	0.1110313123887439	0.4541758931858022					ACH-000787	LXF-289	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000749	DepMap24Q4_lung_cell_lines	0.5849625007211562	low	2.2927817492278457	3.725741156503952	0.1763227726404628	1.4059923596758368	0.722466024471091	1.655351828612554	1.655351828612554	0.0976107966264223	0.3673710656485294					ACH-000749	DMS 273	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000358	DepMap24Q4_lung_cell_lines	0.3673710656485294	low	6.759422185696328	5.110613805500896	0.903038270112912	4.549053029337288	5.583458910130768	7.461397589926158	8.082202276351051	1.1634987322828796	0.1110313123887439					ACH-000358	NCI-H69	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000594	DepMap24Q4_lung_cell_lines	1.3950627995175775	mid	7.863504883165746	3.718087583960517	2.339137384919585	7.937462100716437	5.699884728697476	9.291861369585218	9.168270965568832	0.0565835283663675	0.070389327891398					ACH-000594	DMS 153	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000868	DepMap24Q4_lung_cell_lines	6.915759896038	high	7.385085853547684	6.589314072607981	4.2539892662307865	8.80135269277206	8.100977647724822	8.797596684170076	10.2001629739997	0.070389327891398	0.0565835283663675					ACH-000868	HCC-1195	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma
ACH-000186	DepMap24Q4_lung_cell_lines	7.261154672615572	high	6.356143810225276	5.452529544677926	5.441284271927038	9.399705168175638	7.997800468423478	7.67581593117227	11.11556391523799	0.2868811477881615	0.0976107966264223					ACH-000186	NCI-H2444	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer
ACH-000677	DepMap24Q4_lung_cell_lines	1.632268215499513	mid	4.739848102699328	4.968551603363945	3.624100894628114	3.056583528366368	1.0	2.983677694698067	11.129798173187144	0.6507645591169022	0.137503523749935					ACH-000677	SW 1573	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000672	DepMap24Q4_lung_cell_lines	0.4329594072761062	low	5.354734239970604	5.115615931428109	2.794935662803536	6.011227255423254	4.417515002885087	5.032100843167024	8.79937876943219	0.1763227726404628	0.0976107966264223					ACH-000672	IA-LM	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000530	DepMap24Q4_lung_cell_lines	0.3448284969974411	low	5.317955218312439	5.69265037003553	0.3448284969974411	0.9855004303048848	0.4222330006830478	4.344118334521428	1.6040713236688608	0.0840642647884745	0.8399595874895318					ACH-000530	DMS 114	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor
ACH-000012	DepMap24Q4_lung_cell_lines	8.326968711587892	high	6.373300196608388	5.585263030883869	4.844486087757799	8.083532513265412	7.658354316774077	8.358079723348917	10.805018312338165	0.0840642647884745	0.070389327891398					ACH-000012	HCC-827	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-003120	DepMap24Q4_lung_cell_lines	4.954661620837898	mid	6.698357405957285	4.351204277257994	5.793635820350628	6.050719347751264	6.717128026199244	8.306198431292895	8.63354019307246	0.01435529297707	0.3448284969974411					ACH-003120	NCI-H1607	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-002074	DepMap24Q4_lung_cell_lines	0.0	low	6.553206886230258	4.742545233866053	3.2927817492278457	6.180108068712015	5.49761236561836	8.339003729855097	8.657354181523703	0.01435529297707	0.4114262457264649					ACH-002074	Lu-143	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000945	DepMap24Q4_lung_cell_lines	4.558879853475442	mid	3.609991295212679	5.989593184938768	3.872828759534885	1.15704371014558	0.4114262457264649	3.1342209397606338	6.95303237725324	0.0565835283663675	0.4646682670034443					ACH-000945	NCI-H650	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000662	DepMap24Q4_lung_cell_lines	7.484863164322325	high	6.328405658958567	5.655351828612554	1.372952097911829	7.970911158577129	8.04193288184217	8.634593268445757	11.39462346147424	0.0285691521967709	0.5360529002402097					ACH-000662	COR-L23	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000282	DepMap24Q4_lung_cell_lines	4.305970520984387	mid	4.59215800212536	6.906529876756561	5.106850796450224	7.779325391448742	3.4019034716079584	5.34801990922869	9.383920248621584	0.1890338243900171	0.01435529297707					ACH-000282	NCI-H1755	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000261	DepMap24Q4_lung_cell_lines	4.621172752683435	mid	4.283921772307617	5.366322214245816	6.0916998341368105	3.125981653854716	3.1127001327493624	2.538538163629804	9.632359108241133	0.3561438102252753	0.4541758931858022					ACH-000261	RERF-LC-AI	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000681	DepMap24Q4_lung_cell_lines	0.2016338611696504	low	4.396433531250992	6.3842225329301625	6.07724299893246	2.204766750654613	0.722466024471091	2.9523335663696857	11.292954255062073	0.0565835283663675	0.2016338611696504					ACH-000681	A549	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000866	DepMap24Q4_lung_cell_lines	0.1243281350022017	low	6.139755975481314	5.236492618381302	6.7389029142817645	2.780310099043376	6.443440891144429	7.138527801422274	6.183288001209558	0.0976107966264223	1.1505596765753812					ACH-000866	NCI-H1048	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000586	DepMap24Q4_lung_cell_lines	1.1243281350022014	mid	8.12525847253797	4.470536865092583	0.8237493603082727	6.044175512639209	5.9590746011405145	8.402841532551294	8.474395481080592	0.137503523749935	1.8155754288625725					ACH-000586	NCI-H1876	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000394	DepMap24Q4_lung_cell_lines	0.3895668117627256	low	6.49777201759007	4.1651079851445365	0.5753123306874368	6.338602690352632	5.979568100095187	8.563539503172189	7.736604875314248	0.4005379295837288	0.722466024471091					ACH-000394	NCI-H2081	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000379	DepMap24Q4_lung_cell_lines	8.715447262875877	high	7.896514053968842	5.146899560343589	5.028569152196771	9.610046680169242	8.20755126408418	8.987718780204565	11.683871868622605	0.4541758931858022	0.0					ACH-000379	NCI-H1781	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000901	DepMap24Q4_lung_cell_lines	0.6507645591169022	low	2.761285273361619	4.714795011118162	7.737686761409861	2.867896463992655	2.715893370547605	0.8559896973084807	8.868266971645479	0.2265085298086797	0.0285691521967709					ACH-000901	HCC-1359	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung
ACH-000816	DepMap24Q4_lung_cell_lines	0.3561438102252753	low	2.0840642647884744	2.759155833800272	0.8718436485093178	4.606442228131607	0.2141248053528473	5.192194165283345	1.726831217032493	0.0426443374084937	1.4854268271702415					ACH-000816	NCI-H524	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000511	DepMap24Q4_lung_cell_lines	6.24412594328373	high	3.583759753639499	4.968551603363945	2.7463127664254587	6.3466023752989855	3.2600256559614555	4.0522419811811385	10.261624835579122	0.2141248053528473	0.070389327891398					ACH-000511	Calu-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-002077	DepMap24Q4_lung_cell_lines	0.1505596765753814	low	6.719594172168803	3.4436066514756147	2.049630767724601	5.033863451866284	4.893362210763872	7.623515741490549	6.170926525287385	0.3448284969974411	2.5801454844233804					ACH-002077	Lu-165	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000975	DepMap24Q4_lung_cell_lines	4.129283016944966	mid	0.722466024471091	5.0386995513055854	4.561937059622433	1.1826922975161902	0.8559896973084807	3.070389327891398	9.273096223726276	0.4114262457264649	0.7907720378619999					ACH-000975	HCC2450	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000109	DepMap24Q4_lung_cell_lines	9.574479999326677	high	7.870488021582616	5.105594275795191	5.947198584262056	10.91513244895065	8.637784110291324	8.848685528878226	11.523512950637729	0.1634987322828795	0.0285691521967709					ACH-000109	NCI-H3255	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000712	DepMap24Q4_lung_cell_lines	0.5849625007211562	low	8.62844554013718	3.2927817492278457	2.3673710656485296	8.312746845558241	8.372386258332641	8.744800207852558	11.242280950302444	0.070389327891398	0.0					ACH-000712	HCC-1833	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000523	DepMap24Q4_lung_cell_lines	0.2387868595871165	low	5.285402218862249	4.969012307516316	0.2387868595871165	0.8953026213333066	0.84799690655495	3.150559676575381	1.922197848396367	0.0426443374084937	1.111031312388744					ACH-000523	NCI-H1184	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000890	DepMap24Q4_lung_cell_lines	0.4854268271702416	low	3.6814492653149578	6.005624549193878	6.29130885982897	2.130930869826449	0.4436066514756145	0.6959938131099002	6.096767854714688	0.0976107966264223	0.0426443374084937					ACH-000890	SW 1271	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor
ACH-000562	DepMap24Q4_lung_cell_lines	9.636479618780534	high	6.59350317242411	5.157447996274298	5.881175155349276	8.728600810643192	8.186361891252986	8.839802161931408	10.676309727000683	0.0840642647884745	0.0					ACH-000562	HCC-78	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000399	DepMap24Q4_lung_cell_lines	5.420549772116318	mid	6.716853749574675	3.810443103845176	0.1243281350022017	7.545968369105292	5.4356285940520905	8.691603953045512	9.158862106208456	0.1110313123887439	0.1110313123887439					ACH-000399	NCI-H2196	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000066	DepMap24Q4_lung_cell_lines	7.941282410432874	high	6.748729566500743	5.386810946472217	7.863628772821544	7.705701496845794	8.063502942306158	8.593054921669879	9.664056112718225	0.1890338243900171	0.1890338243900171					ACH-000066	HCC4006	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000314	DepMap24Q4_lung_cell_lines	0.6780719051126377	low	5.105175192265479	4.489286022625876	4.4535175792154975	4.928844036712568	3.860962797858116	2.713695814843359	7.815255192897375	0.070389327891398	0.01435529297707					ACH-000314	HCC-2108	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000893	DepMap24Q4_lung_cell_lines	0.1890338243900171	low	4.600507645345786	5.987775616142913	6.015470807639381	6.492333914544719	5.29020320512607	1.5945485495503542	11.48089115592885	1.3561438102252754	0.0426443374084937					ACH-000893	NCI-H1651	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002650	DepMap24Q4_lung_cell_lines	8.676944359106912	high	7.882887553224962	5.426264754702098	4.081510068120917	7.795455272044121	7.228145275667782	7.642484978057139	11.949206612505629	0.137503523749935	0.070389327891398					ACH-002650	ETCC-016	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000187	DepMap24Q4_lung_cell_lines	0.1634987322828795	low	5.41886457739032	4.297925052503806	0.2387868595871165	6.727239777484807	6.6796208433757	7.965322548367254	9.526968649961743	0.2016338611696504	0.4222330006830478					ACH-000187	COR-L311	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000924	DepMap24Q4_lung_cell_lines	6.455656002220498	high	6.136273429850582	5.611467500233412	2.8011586560936985	2.957914598632985	3.2479275134435857	1.584962500721156	9.770003091329167	0.1110313123887439	0.0285691521967709					ACH-000924	NCI-H2172	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer
ACH-002034	DepMap24Q4_lung_cell_lines	0.0840642647884745	low	5.665904354954898	4.28835856219366	1.3219280948873624	0.6507645591169022	3.574101508089389	7.1626934322112366	3.647314509547136	0.0426443374084937	0.0426443374084937					ACH-002034	T3M-11	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung
ACH-000639	DepMap24Q4_lung_cell_lines	0.963474123974886	mid	4.493775408460703	5.612647377658316	0.722466024471091	1.6690267655096307	5.144454313926194	9.405290406263102	7.001464493588573	0.137503523749935	1.8914191868460783					ACH-000639	NCI-H211	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000590	DepMap24Q4_lung_cell_lines	6.330737650206952	high	5.481880139620285	3.928844036712568	2.636914580355878	6.471187460386985	6.109151579170521	8.638870286246128	10.51402360423735	0.1110313123887439	0.4854268271702416					ACH-000590	NCI-H2073	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000553	DepMap24Q4_lung_cell_lines	9.11097913063484	high	6.988343852410407	6.551977360180863	6.757423346821803	8.568070117946721	7.3049672876759635	9.405460608152774	11.571278618514595	0.3673710656485294	0.0285691521967709					ACH-000553	Sq-1	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000339	DepMap24Q4_lung_cell_lines	4.007195501404204	mid	3.300123724569014	4.772941337831336	1.01435529297707	3.4329594072761065	1.978195629681652	3.382667252745041	9.549707670827658	0.1243281350022017	0.0285691521967709					ACH-000339	HCC-461	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000789	DepMap24Q4_lung_cell_lines	0.4436066514756145	low	7.096767854714688	4.593353770980297	0.2265085298086797	6.785419772149728	6.7718855785153655	8.700231622118293	9.077323122690942	0.1110313123887439	0.0					ACH-000789	NCI-H810	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-002170	DepMap24Q4_lung_cell_lines	1.1505596765753812	mid	7.754954292054497	5.507160349117523	3.37851162325373	6.019479533703628	6.670585440262214	8.800996938924023	6.802968651005583	0.0	0.1243281350022017					ACH-002170	NCI-H1688	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000670	DepMap24Q4_lung_cell_lines	0.3219280948873623	low	4.292045492492862	5.996840647795369	0.6690267655096305	1.807354922057604	0.8155754288625725	1.250961573533219	2.2898344651775093	0.1243281350022017	0.722466024471091					ACH-000670	SBC-5	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000744	DepMap24Q4_lung_cell_lines	6.357727932310624	high	6.132576842670009	5.208283138412519	6.11582397743624	8.588864518190148	6.39780296186249	7.67008968093448	9.912589990852627	0.4750848829487829	1.9297909977185967					ACH-000744	NCI-H1623	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000525	DepMap24Q4_lung_cell_lines	0.1505596765753814	low	5.370513052460412	4.421559944901823	0.2509615735332187	7.073498932290183	6.037162550127378	7.922197848396367	7.919101679559393	0.0976107966264223	0.2387868595871165					ACH-000525	NCI-H2171	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-003154	DepMap24Q4_lung_cell_lines	2.996388746447621	mid	3.23112515787905	4.707082991771706	3.177917792195843	0.1890338243900171	3.326249700837456	1.883620816285672	8.17057607102209	0.01435529297707	0.01435529297707					ACH-003154	ABM-T0795	Non-Cancerous	Immortalized Epithelial Cells, Lung
ACH-000853	DepMap24Q4_lung_cell_lines	0.8237493603082727	mid	5.080657663345225	4.252476214135217	0.5558161550616396	2.097610796626422	2.0669502439246266	6.017253838968937	3.424922088210688	0.7311832415722002	1.2448870591235344					ACH-000853	NCI-H661	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000675	DepMap24Q4_lung_cell_lines	1.4698859762744636	mid	7.608883149339862	6.002252451731379	4.950001749083499	7.9066501263953795	6.261530815243406	8.396604781181859	10.005203467795484	0.2016338611696504	0.4956951626240687					ACH-000675	NCI-H1734	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002490	DepMap24Q4_lung_cell_lines	4.304511041809953	mid	7.681941137091694	5.150965783556497	3.4867143730307024	5.090853430451113	6.80025280637239	8.631540867341485	9.480345915885351	0.8718436485093178	1.1953475983222193					ACH-002490	NCI-H1882	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000891	DepMap24Q4_lung_cell_lines	6.668884984266247	high	5.148527425160464	5.08278773170927	6.0103322832848205	1.599317793698226	2.929790997718597	0.8875252707415875	8.710806433699352	0.1763227726404628	0.0840642647884745					ACH-000891	HCC-1438	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
