gene	chrom	start
CANT1	17	78991716
C1QTNF1	17	79022814
ENGASE	17	79074824
RBFOX3	17	79089345
CBX2	17	79778148
CBX8	17	79792132
CBX4	17	79833156
TBC1D16	17	79932343
CCDC40	17	80036632
GAA	17	80101533
EIF4A3	17	80134369
CARD14	17	80169992
SGSH	17	80206716
SLC26A11	17	80219699
RNF213	17	80260852
ENDOV	17	80415165
NPTX1	17	80466834
RPTOR	17	80544819
CHMP6	17	80991598
BAIAP2	17	81035122
AATK	17	81110487
CEP131	17	81189593
TEPSIN	17	81228277
NDUFAF8	17	81239305
SLC38A10	17	81244811
BAHCC1	17	81395457
ACTG1	17	81509413
FAAP100	17	81539885
NPLOC4	17	81556887
TSPAN10	17	81637171
PDE6G	17	81650459
OXLD1	17	81665036
CCDC137	17	81666737
ARL16	17	81681187
HGS	17	81683326
MRPL12	17	81703367
SLC25A10	17	81712236
GCGR	17	81804132
MCRIP1	17	81822361
PPP1R27	17	81833492
P4HB	17	81843159
ARHGDIA	17	81867721
ALYREF	17	81887835
ANAPC11	17	81890790
NPB	17	81900745
PCYT2	17	81900958
SIRT7	17	81911939
MAFG	17	81918270
PYCR1	17	81932384
NOTUM	17	81952507
ASPSCR1	17	81976807
CENPX	17	82018702
LRRC45	17	82023305
RAC3	17	82031678
DCXR	17	82035136
RFNG	17	82047902
GPS1	17	82050691
DUS1L	17	82057506
FASN	17	82078338
CCDC57	17	82101460
SLC16A3	17	82217934
CSNK1D	17	82239023
CD7	17	82314868
SECTM1	17	82321024
OGFOD3	17	82389210
CYBC1	17	82440912
NARF	17	82458180
FOXK2	17	82519713
WDR45B	17	82614562
RAB40B	17	82654973
FN3KRP	17	82716706
FN3K	17	82735615
TBCD	17	82752042
ZNF750	17	82829434
B3GNTL1	17	82942149
METRNL	17	83079609
USP14	18	158383
THOC1	18	214520
COLEC12	18	316737
TYMS	18	657653
ENOSF1	18	670318
YES1	18	721588
ADCYAP1	18	904871
METTL4	18	2537525
NDC80	18	2571557
SMCHD1	18	2655726
EMILIN2	18	2847006
LPIN2	18	2885296
MYOM1	18	3066807
MYL12A	18	3247481
MYL12B	18	3261479
TGIF1	18	3411608
DLGAP1	18	3496032
ZBTB14	18	5289019
EPB41L3	18	5392381
TMEM200C	18	5882072
L3MBTL4	18	5954706
ARHGAP28	18	6729716
LAMA1	18	6941742
PTPRM	18	7566782
RAB12	18	8609437
MTCL1	18	8705556
NDUFV2	18	9102630
ANKRD12	18	9136228
TWSG1	18	9334767
RALBP1	18	9475009
PPP4R1	18	9546791
RAB31	18	9708275
TXNDC2	18	9885766
VAPA	18	9914016
APCDD1	18	10454635
NAPG	18	10525905
PIEZO2	18	10666483
GNAL	18	11689264
CHMP1B	18	11851413
MPPE1	18	11882622
IMPA2	18	11981025
ANKRD62	18	12093843
TUBB6	18	12307669
AFG3L2	18	12328944
PRELID3A	18	12407896
SPIRE1	18	12446512
PSMG2	18	12658043
CEP76	18	12661833
PTPN2	18	12785478
SEH1L	18	12947133
CEP192	18	12991362
LDLRAD4	18	13217498
FAM210A	18	13663347
RNMT	18	13726660
ZNF519	18	14057457
ANKRD30B	18	14728272
ROCK1	18	20944612
GREB1L	18	21242232
ESCO1	18	21529284
SNRPD1	18	21612314
ABHD3	18	21650901
MIB1	18	21704957
GATA6	18	22169589
CTAGE1	18	22413599
RBBP8	18	22798261
CABLES1	18	23134564
TMEM241	18	23197144
RIOK3	18	23453287
RMC1	18	23503496
NPC1	18	23506184
ANKRD29	18	23598926
LAMA3	18	23689453
TTC39C	18	23992773
CABYR	18	24138987
OSBPL1A	18	24162045
IMPACT	18	24426634
HRH4	18	24460637
ZNF521	18	25061924
SS18	18	26016253
TAF4B	18	26226445
KCTD1	18	26454910
AQP4	18	26852043
CHST9	18	26906481
CDH2	18	27932879
DSC3	18	30989365
DSC2	18	31058840
DSG2	18	31498177
B4GALT6	18	31622246
TRAPPC8	18	31829197
RNF125	18	32018825
RNF138	18	32091874
GAREM1	18	32124877
MEP1B	18	32185069
KLHL14	18	32672673
ASXL3	18	33578219
DTNA	18	34493291
MAPRE2	18	34976928
ZNF397	18	35241030
ZSCAN30	18	35251058
ZNF24	18	35332227
ZNF396	18	35366694
INO80C	18	35452230
GALNT1	18	35581117
C18orf21	18	35972625
RPRD1A	18	35984387
SLC39A6	18	36108531
ELP2	18	36129444
MOCOS	18	36187497
FHOD3	18	36297713
TPGS2	18	36777647
KIAA1328	18	36829106
CELF4	18	37243040
PIK3C3	18	41955234
SETBP1	18	44680173
SLC14A2	18	45212995
SLC14A1	18	45687025
EPG5	18	45800581
SIGLEC15	18	45825675
PSTPIP2	18	45983536
ATP5F1A	18	46080248
HAUS1	18	46104378
C18orf25	18	46173553
RNF165	18	46326809
LOXHD1	18	46476972
ST8SIA5	18	46667821
PIAS2	18	46803218
KATNAL2	18	46917492
HDHD2	18	47107408
IER3IP1	18	47152834
SMAD2	18	47808957
ZBTB7C	18	48026672
CTIF	18	48539031
SMAD7	18	48919853
DYM	18	49036387
C18orf32	18	49477243
RPL17	18	49488453
LIPG	18	49560699
ACAA2	18	49782164
MYO5B	18	49822789
CFAP53	18	50227193
MBD1	18	50266882
CXXC1	18	50282343
SKA1	18	50375040
MAPK4	18	50560087
MRO	18	50795120
ME2	18	50879080
ELAC1	18	50967991
SMAD4	18	51028528
MEX3C	18	51174550
DCC	18	52340197
MBD2	18	54151606
POLI	18	54269517
C18orf54	18	54357906
RAB27B	18	54717860
CCDC68	18	54901509
TCF4	18	55222185
TXNL1	18	56597209
WDR7	18	56651343
ST8SIA3	18	57352557
ONECUT2	18	57435374
FECH	18	57544377
ATP8B1	18	57646426
NEDD4L	18	58044226
ALPK2	18	58481247
MALT1	18	58671465
ZNF532	18	58862600
SEC11C	18	59139866
CPLX4	18	59275156
LMAN1	18	59327823
CCBE1	18	59430939
PMAIP1	18	59899996
CDH20	18	61333430
RNF152	18	61808067
PIGN	18	61905255
RELCH	18	62187255
TNFRSF11A	18	62325287
ZCCHC2	18	62523025
PHLPP1	18	62715541
BCL2	18	63123346
KDSR	18	63327726
VPS4B	18	63389190
SERPINB5	18	63476958
SERPINB2	18	63871692
HMSD	18	63949301
SERPINB8	18	63970029
CDH7	18	65750252
DSEL	18	67506587
TMX3	18	68673688
CCDC102B	18	68715209
DOK6	18	69400888
CD226	18	69831158
RTTN	18	70003031
SOCS6	18	70289045
CBLN2	18	72536680
FBXO15	18	74073353
TIMM21	18	74148523
CYB5A	18	74250846
CNDP2	18	74495816
CNDP1	18	74534500
ZNF407	18	74597870
TSHZ1	18	75210755
SMIM21	18	75409476
ZNF516	18	76357682
ZNF236	18	76822557
MBP	18	76978827
GALR1	18	77249848
ATP9B	18	79069285
NFATC1	18	79395856
CTDP1	18	79679803
HSBP1L1	18	79964582
TXNL4A	18	79970813
RBFA	18	80034389
ADNP2	18	80109262
PARD6G	18	80157232
OR4F17	19	107104
PLPP2	19	281040
MIER2	19	305573
C2CD4C	19	405445
SHC2	19	416589
MADCAM1	19	489176
TPGS1	19	507497
CDC34	19	531760
GZMM	19	544034
BSG	19	571277
HCN2	19	589881
POLRMT	19	617221
FGF22	19	639879
RNF126	19	647526
FSTL3	19	676392
PALM	19	708935
MISP	19	751112
PTBP1	19	797075
PLPPR3	19	812488
AZU1	19	825097
ELANE	19	851014
CFD	19	859453
MED16	19	867630
R3HDM4	19	896503
KISS1R	19	917287
ARID3A	19	925781
WDR18	19	984332
GRIN3B	19	1000419
TMEM259	19	1009648
CNN2	19	1026586
ABCA7	19	1039997
ARHGAP45	19	1065923
POLR2E	19	1086574
GPX4	19	1103982
SBNO2	19	1107637
STK11	19	1177558
CBARP	19	1228287
ATP5F1D	19	1241746
MIDN	19	1248553
CIRBP	19	1259384
NDUFS7	19	1383527
GAMT	19	1397026
DAZAP1	19	1407569
RPS15	19	1438358
APC2	19	1446302
C19orf25	19	1461143
PCSK4	19	1481428
REEP6	19	1491166
ADAMTSL5	19	1505022
PLK5	19	1508023
MEX3D	19	1554672
MBD3	19	1573596
UQCR11	19	1597169
TCF3	19	1609291
ONECUT3	19	1753506
ATP8B3	19	1782075
REXO1	19	1815248
KLF16	19	1852399
ABHD17A	19	1876810
SCAMP4	19	1905214
ADAT3	19	1905399
CSNK1G2	19	1941172
BTBD2	19	1985438
MKNK2	19	2037465
MOB3A	19	2071036
IZUMO4	19	2096429
AP3D1	19	2100988
DOT1L	19	2163933
PLEKHJ1	19	2230084
SF3A2	19	2236824
AMH	19	2249309
JSRP1	19	2252252
OAZ1	19	2269509
PEAK3	19	2274631
LINGO3	19	2287164
LSM7	19	2321520
SPPL2B	19	2328615
TIMM13	19	2425625
LMNB2	19	2427638
GADD45B	19	2476122
GNG7	19	2511219
DIRAS1	19	2714567
SLC39A3	19	2732204
SGTA	19	2754715
THOP1	19	2785503
ZNF554	19	2819868
ZNF555	19	2841437
ZNF556	19	2867335
ZNF57	19	2900928
ZNF77	19	2933218
TLE6	19	2977538
TLE2	19	2997639
GNA11	19	3094362
GNA15	19	3136033
S1PR4	19	3172346
NCLN	19	3185563
CELF5	19	3224661
NFIC	19	3314403
SMIM24	19	3473986
DOHH	19	3490821
FZR1	19	3506311
MFSD12	19	3538261
HMG20B	19	3572777
GIPC3	19	3585478
CACTIN	19	3610645
PIP5K1C	19	3630183
TJP3	19	3708362
APBA3	19	3750772
MRPL54	19	3762682
MATK	19	3777970
ZFR2	19	3804024
ATCAY	19	3879864
DAPK3	19	3958453
EEF2	19	3976056
PIAS4	19	4007736
ZBTB7A	19	4043303
MAP2K2	19	4090321
CREB3L3	19	4153631
SIRT6	19	4174109
ANKRD24	19	4182689
EBI3	19	4229523
YJU2	19	4247080
SHD	19	4279266
TMIGD2	19	4292227
FSD1	19	4304598
STAP2	19	4324043
MPND	19	4343527
SH3GL1	19	4360370
CHAF1A	19	4402640
UBXN6	19	4444999
HDGFL2	19	4472297
PLIN4	19	4502192
PLIN5	19	4522531
LRG1	19	4536402
SEMA6B	19	4542593
TNFAIP8L1	19	4639516
MYDGF	19	4641374
DPP9	19	4674341
FEM1A	19	4791734
TICAM1	19	4815932
PLIN3	19	4838341
ARRDC5	19	4890437
UHRF1	19	4903080
KDM4B	19	4969113
PTPRS	19	5158495
TINCR	19	5558167
SAFB2	19	5586999
SAFB	19	5623035
RPL36	19	5674947
HSD11B1L	19	5680604
LONP1	19	5691834
CATSPERD	19	5720637
PRR22	19	5782960
DUS3L	19	5784832
NRTN	19	5805067
FUT6	19	5830408
FUT3	19	5842888
NDUFA11	19	5891276
VMAC	19	5904872
CAPS	19	5912339
RANBP3	19	5916139
RFX2	19	5993164
ACSBG2	19	6135247
MLLT1	19	6210381
ACER1	19	6306142
CLPP	19	6361531
ALKBH7	19	6372794
PSPN	19	6375148
GTF2F1	19	6379572
KHSRP	19	6413102
SLC25A23	19	6436079
CRB3	19	6463777
DENND1C	19	6467207
TUBB4A	19	6494319
TNFSF9	19	6531026
CD70	19	6583183
TNFSF14	19	6661253
C3	19	6677704
GPR108	19	6729914
TRIP10	19	6737925
SH2D3A	19	6752160
VAV1	19	6772708
ADGRE1	19	6887566
ZNF557	19	7069703
INSR	19	7112255
ARHGEF18	19	7348937
PEX11G	19	7476875
TEX45	19	7492976
ZNF358	19	7515292
MCOLN1	19	7522624
PNPLA6	19	7534004
CAMSAP3	19	7595863
XAB2	19	7619525
PET100	19	7629788
PCP2	19	7631611
STXBP2	19	7636772
RETN	19	7669049
MCEMP1	19	7677088
TRAPPC5	19	7680833
FCER2	19	7688758
CLEC4G	19	7728957
CD209	19	7739993
EVI5L	19	7830218
PRR36	19	7868719
LRRC8E	19	7888505
MAP2K7	19	7903843
TGFBR3L	19	7914830
SNAPC2	19	7920338
CTXN1	19	7924491
TIMM44	19	7926718
ELAVL1	19	7958573
CCL25	19	8052318
FBN3	19	8065402
CERS4	19	8206736
CD320	19	8302127
NDUFA7	19	8308768
RPS28	19	8321158
KANK3	19	8322584
ANGPTL4	19	8363289
RAB11B	19	8389981
HNRNPM	19	8444767
PRAM1	19	8490056
ZNF414	19	8509678
MYO1F	19	8520778
ADAMTS10	19	8580240
ZNF558	19	8806170
MUC16	19	8848844
ZNF317	19	9140397
ZNF699	19	9291140
ZNF559	19	9323772
ZNF266	19	9412429
ZNF426	19	9523223
ZNF121	19	9560329
ZNF561	19	9604680
ZNF562	19	9641807
ZNF846	19	9751993
FBXL12	19	9810267
UBL5	19	9827892
PIN1	19	9835257
OLFM2	19	9853718
COL5A3	19	9959561
ANGPTL6	19	10092338
PPAN	19	10106362
P2RY11	19	10111693
EIF3G	19	10115014
DNMT1	19	10133342
S1PR2	19	10221433
MRPL4	19	10251901
ICAM1	19	10271093
ICAM4	19	10286955
ICAM5	19	10289952
ZGLP1	19	10304803
FDX2	19	10309916
RAVER1	19	10316212
ICAM3	19	10333776
TYK2	19	10350533
CDC37	19	10391133
PDE4A	19	10416773
KEAP1	19	10486125
S1PR5	19	10512742
ATG4D	19	10543895
KRI1	19	10553085
CDKN2D	19	10566460
AP1M2	19	10572671
SLC44A2	19	10602457
ILF3	19	10654304
QTRT1	19	10701430
DNM2	19	10718055
TMED1	19	10832067
C19orf38	19	10836575
CARM1	19	10871553
YIPF2	19	10922185
TIMM29	19	10928811
SMARCA4	19	10960932
LDLR	19	11089418
SPC24	19	11131520
KANK2	19	11164270
DOCK6	19	11199295
RAB3D	19	11322068
TMEM205	19	11342776
CCDC159	19	11344684
PLPPR2	19	11355386
SWSAP1	19	11374666
EPOR	19	11377207
RGL3	19	11384341
PRKCSH	19	11435284
ELAVL3	19	11451326
ZNF653	19	11483427
ECSIT	19	11505929
CNN1	19	11538767
ELOF1	19	11551147
ZNF627	19	11559374
ACP5	19	11574653
ZNF823	19	11721265
ZNF441	19	11767000
ZNF491	19	11797667
ZNF440	19	11814273
ZNF439	19	11848726
ZNF69	19	11887782
ZNF700	19	11925068
ZNF763	19	11965037
ZNF433	19	12014715
ZNF844	19	12064731
ZNF20	19	12092843
ZNF136	19	12163064
ZNF44	19	12224686
ZNF563	19	12317477
ZNF442	19	12345944
ZNF799	19	12390016
ZNF443	19	12429706
ZNF709	19	12461184
ZNF564	19	12525373
ZNF490	19	12576100
ZNF791	19	12610918
MAN2B1	19	12646511
WDR83	19	12666802
DHPS	19	12675717
FBXW9	19	12688053
TNPO2	19	12699201
TRIR	19	12730640
BEST2	19	12751702
HOOK2	19	12763003
JUNB	19	12791486
PRDX2	19	12796820
RNASEH2A	19	12806584
MAST1	19	12833951
DNASE2	19	12875209
GCDH	19	12891160
SYCE2	19	12898786
FARSA	19	12922479
CALR	19	12938578
RAD23A	19	12945855
GADD45GIP1	19	12953119
DAND5	19	12965159
NFIX	19	12995475
LYL1	19	13099033
TRMT1	19	13104902
NACC1	19	13116862
STX10	19	13144058
IER2	19	13150411
CACNA1A	19	13206442
MRI1	19	13764522
C19orf53	19	13774456
ZSWIM4	19	13795443
NANOS3	19	13862063
CC2D1A	19	13906201
PODNL1	19	13931187
DCAF15	19	13952509
RFX1	19	13961530
IL27RA	19	14031762
PALM3	19	14053363
MISP3	19	14072536
SAMD1	19	14087851
PRKACA	19	14091688
ASF1B	19	14119512
ADGRL1	19	14147743
ADGRE5	19	14380501
DDX39A	19	14408798
PKN1	19	14433053
GIPC1	19	14477760
DNAJB1	19	14514769
TECR	19	14517085
NDUFB7	19	14566078
CLEC17A	19	14583084
ADGRE3	19	14619117
ZNF333	19	14689801
ADGRE2	19	14732392
OR7C1	19	14789260
OR7A17	19	14878203
OR1I1	19	15082211
SYDE1	19	15107401
ILVBL	19	15114984
NOTCH3	19	15159038
EPHX3	19	15226919
BRD4	19	15235519
AKAP8	19	15353385
AKAP8L	19	15380050
WIZ	19	15419978
RASAL3	19	15451624
PGLYRP2	19	15468645
CYP4F22	19	15508525
CYP4F3	19	15640897
CYP4F12	19	15673018
OR10H5	19	15787661
OR10H1	19	15804549
CYP4F11	19	15912367
TPM4	19	16067021
RAB8A	19	16111889
HSH2D	19	16134028
FAM32A	19	16185380
AP1M1	19	16197854
KLF2	19	16324826
EPS15L1	19	16355239
C19orf44	19	16496394
CHERP	19	16517894
SLC35E1	19	16549831
MED26	19	16574907
SMIM7	19	16630751
TMEM38A	19	16661139
NWD1	19	16719847
SIN3B	19	16829398
CPAMD8	19	16892951
HAUS8	19	17049729
MYO9B	19	17075777
USE1	19	17215346
OCEL1	19	17226213
NR2F6	19	17231883
USHBP1	19	17249171
BABAM1	19	17267376
ANKLE1	19	17281645
ABHD8	19	17292131
MRPL34	19	17292609
DDA1	19	17309518
ANO8	19	17323223
GTPBP3	19	17334920
PLVAP	19	17351450
CCDC194	19	17387196
BST2	19	17402939
MVB12A	19	17405722
SLC27A1	19	17468769
PGLS	19	17511636
COLGALT1	19	17555649
UNC13A	19	17601336
MAP1S	19	17719242
FCHO1	19	17747718
B3GNT3	19	17794828
INSL3	19	17816512
JAK3	19	17824780
RPL18A	19	17859910
SLC5A5	19	17871945
CCDC124	19	17933015
KCNN1	19	17951293
ARRDC2	19	18001132
IL12RB1	19	18058995
MAST3	19	18097778
PIK3R2	19	18153163
IFI30	19	18173162
MPV17L2	19	18193218
RAB3A	19	18196784
IQCN	19	18257098
JUND	19	18279694
LSM4	19	18306236
PGPEP1	19	18340598
GDF15	19	18374731
LRRC25	19	18391137
SSBP4	19	18418864
ISYNA1	19	18434388
ELL	19	18442663
FKBP8	19	18531751
KXD1	19	18557762
UBA52	19	18571730
CRLF1	19	18572220
REX1BD	19	18588685
TMEM59L	19	18607430
KLHL26	19	18637025
CRTC1	19	18683678
COMP	19	18782773
UPF1	19	18831959
COPE	19	18899514
DDX49	19	18919705
HOMER3	19	18929201
SUGP2	19	18990888
ARMC6	19	19033575
SLC25A42	19	19063994
TMEM161A	19	19119169
BORCS8	19	19176903
RFXANK	19	19192229
NR2C2AP	19	19201409
NCAN	19	19211958
SUGP1	19	19276018
MAU2	19	19320829
GATAD2A	19	19385826
TSSK6	19	19512418
NDUFA13	19	19515736
YJEFN3	19	19528861
CILP2	19	19538248
PBX4	19	19561707
LPAR2	19	19623655
GMIP	19	19629476
ATP13A1	19	19645198
ZNF101	19	19668796
ZNF14	19	19710472
ZNF506	19	19785839
ZNF253	19	19865882
ZNF93	19	19900913
ZNF682	19	19997058
ZNF90	19	20077994
ZNF486	19	20167214
ZNF737	19	20535825
ZNF626	19	20619939
ZNF66	19	20776304
ZNF85	19	20923222
ZNF430	19	21020634
ZNF714	19	21082159
ZNF431	19	21142024
ZNF708	19	21291160
ZNF738	19	21358930
ZNF493	19	21397119
ZNF429	19	21496682
ZNF100	19	21722771
ZNF43	19	21804946
ZNF208	19	21932958
ZNF257	19	22052430
ZNF676	19	22179089
ZNF729	19	22286441
ZNF492	19	22634324
ZNF99	19	22752183
ZNF728	19	22974883
ZNF730	19	23075210
ZNF724	19	23221599
ZNF91	19	23304991
ZNF675	19	23525631
ZNF681	19	23739195
ZNF726	19	23914876
ZNF254	19	24033405
UQCRFS1	19	29205320
POP4	19	29606283
PLEKHF1	19	29665459
C19orf12	19	29698937
CCNE1	19	29811991
URI1	19	29923644
ZNF536	19	30224891
TSHZ3	19	31149979
ZNF507	19	32345594
DPY19L3	19	32405543
PDCD5	19	32581190
ANKRD27	19	32597006
NUDT19	19	32691821
TDRD12	19	32719753
SLC7A9	19	32830509
CEP89	19	32875925
FAAP24	19	32972209
RHPN2	19	32978592
GPATCH1	19	33080899
LRP3	19	33177603
SLC7A10	19	33208664
CEBPA	19	33299934
CEBPG	19	33373685
PEPD	19	33386950
KCTD15	19	33795933
LSM14A	19	34172504
GPI	19	34359480
PDCD2L	19	34404399
UBA2	19	34428352
WTIP	19	34481758
SCGB2B2	19	34590644
ZNF302	19	34677639
ZNF181	19	34734155
ZNF599	19	34758073
ZNF30	19	34926903
ZNF792	19	34956354
GRAMD1A	19	34994784
SCN1B	19	35030470
HPN	19	35040506
LGI4	19	35124513
FXYD7	19	35143250
FXYD5	19	35154730
LSR	19	35248330
USF2	19	35268962
HAMP	19	35280716
CD22	19	35319261
FFAR1	19	35347902
FFAR3	19	35358460
GPR42	19	35371068
FFAR2	19	35443907
KRTDAP	19	35487324
DMKN	19	35497220
GAPDHS	19	35533455
TMEM147	19	35545600
ATP4A	19	35550031
HAUS5	19	35612735
RBM42	19	35629030
ETV2	19	35641745
COX6B1	19	35648323
ZBTB32	19	35704558
KMT2B	19	35717973
IGFLR1	19	35738801
U2AF1L4	19	35742464
PSENEN	19	35745600
LIN37	19	35748361
HSPB6	19	35754566
PROSER3	19	35758143
ARHGAP33	19	35774532
KIRREL2	19	35855861
APLP1	19	35867899
NFKBID	19	35887653
HCST	19	35902529
TYROBP	19	35904401
LRFN3	19	35935358
SDHAF1	19	35995188
SYNE4	19	36003307
ALKBH6	19	36009120
CLIP3	19	36014660
THAP8	19	36034984
WDR62	19	36054649
POLR2I	19	36113709
TBCB	19	36114289
CAPNS1	19	36139953
COX7A1	19	36150922
ZNF565	19	36182276
ZNF146	19	36214602
ZFP14	19	36334453
ZFP82	19	36383120
ZNF566	19	36445119
ZNF260	19	36510687
ZNF529	19	36534774
ZNF382	19	36604817
ZNF461	19	36636618
ZNF567	19	36687612
ZNF850	19	36714383
ZNF790	19	36817428
ZNF345	19	36850361
ZNF829	19	36888124
ZNF568	19	36916316
ZNF420	19	37007857
ZNF585A	19	37106734
ZNF585B	19	37181579
ZNF383	19	37217926
ZNF527	19	37371061
ZNF569	19	37411155
ZNF570	19	37467585
ZNF793	19	37506939
ZNF540	19	37551406
ZNF571	19	37554782
ZFP30	19	37613749
ZNF607	19	37696371
ZNF573	19	37735833
WDR87	19	37884823
SIPA1L3	19	37907208
DPF1	19	38211006
SPINT2	19	38244035
PPP1R14A	19	38251237
YIF1B	19	38303558
C19orf33	19	38304164
KCNK6	19	38319845
CATSPERG	19	38335775
PSMD8	19	38374563
GGN	19	38384267
SPRED3	19	38388421
FAM98C	19	38403093
RASGRP4	19	38409051
RYR1	19	38433691
MAP4K1	19	38587641
EIF3K	19	38619082
ACTN4	19	38647649
CAPN12	19	38730187
LGALS4	19	38801671
ECH1	19	38815422
HNRNPL	19	38836370
RINL	19	38867830
SIRT2	19	38878555
NFKBIB	19	38899700
CCER2	19	38908980
SARS2	19	38915266
MRPS12	19	38930944
FBXO17	19	38941401
FBXO27	19	38990714
ACP7	19	39083913
PAK4	19	39125770
NCCRP1	19	39196964
IFNL1	19	39296407
LRFN1	19	39306566
GMFG	19	39328353
SAMD4B	19	39342421
PAF1	19	39385629
MED29	19	39391303
ZFP36	19	39406847
PLEKHG2	19	39412669
RPS16	19	39433137
SUPT5H	19	39436156
TIMM50	19	39480412
DLL3	19	39498895
EID2B	19	39530987
EID2	19	39538707
CLC	19	39731255
DYRK1B	19	39825350
FBL	19	39834458
FCGBP	19	39863323
PSMC4	19	39971165
ZNF546	19	39984134
ZNF780B	19	40028260
ZNF780A	19	40069152
MAP3K10	19	40191426
AKT2	19	40230317
C19orf47	19	40319536
PLD3	19	40348456
PRX	19	40393766
SERTAD1	19	40421589
SERTAD3	19	40440844
BLVRB	19	40447765
SPTBN4	19	40466241
SHKBP1	19	40576853
LTBP4	19	40592883
NUMBL	19	40665905
COQ8B	19	40691514
ITPKC	19	40717112
SNRPA	19	40750637
MIA	19	40771648
RAB4B	19	40778216
EGLN2	19	40798996
CYP2F1	19	41114432
CYP2S1	19	41193210
AXL	19	41219223
HNRNPUL1	19	41262496
TGFB1	19	41301587
CCDC97	19	41310172
TMEM91	19	41350911
B9D2	19	41354417
EXOSC5	19	41386371
B3GNT8	19	41425359
DMAC2	19	41431318
CEACAM21	19	41549518
CEACAM4	19	41619015
CEACAM5	19	41708585
CEACAM6	19	41750977
CEACAM3	19	41796587
DMRTC2	19	41844743
RPS19	19	41860255
CD79A	19	41877279
ARHGEF1	19	41883173
RABAC1	19	41956681
ATP1A3	19	41966582
GRIK5	19	41998321
ZNF574	19	42068477
POU2F2	19	42086110
DEDD2	19	42198598
ZNF526	19	42220292
GSK3A	19	42226225
ERF	19	42247569
CIC	19	42268537
PAFAH1B3	19	42297033
PRR19	19	42302098
MEGF8	19	42325609
CNFN	19	42387019
LIPE	19	42401514
CXCL17	19	42428278
CEACAM1	19	42507304
CEACAM8	19	42580243
PSG2	19	43064209
CD177	19	43353686
LYPD3	19	43460787
PHLDB3	19	43474954
ETHE1	19	43506719
ZNF575	19	43525497
XRCC1	19	43543311
PINLYP	19	43575801
IRGQ	19	43584367
ZNF576	19	43596392
SRRM5	19	43596617
ZNF428	19	43607224
CADM4	19	43622368
PLAUR	19	43646095
SMG9	19	43727983
KCNN4	19	43766533
LYPD5	19	43785874
ZNF283	19	43827321
ZNF404	19	43872365
ZNF45	19	43912624
ZNF221	19	43951223
ZNF155	19	43967862
ZNF230	19	44002957
ZNF222	19	44025342
ZNF223	19	44051367
ZNF284	19	44072159
ZNF224	19	44094361
ZNF225	19	44112181
ZNF234	19	44141554
ZNF226	19	44165073
ZNF227	19	44207547
ZNF235	19	44228729
ZNF233	19	44259880
ZNF112	19	44326555
ZNF285	19	44382298
ZNF229	19	44417519
ZNF180	19	44474428
PVR	19	44643798
CEACAM19	19	44662278
BCL3	19	44747705
CBLC	19	44777869
BCAM	19	44809071
NECTIN2	19	44846175
TOMM40	19	44890569
APOE	19	44905791
APOC1	19	44914247
APOC2	19	44946035
CLPTM1	19	44954585
RELB	19	45001461
CLASRP	19	45039045
ZNF296	19	45071500
GEMIN7	19	45079195
MARK4	19	45079288
PPP1R37	19	45091396
TRAPPC6A	19	45162928
BLOC1S3	19	45178784
EXOC3L2	19	45212370
CKM	19	45306413
KLC3	19	45333434
ERCC2	19	45349837
PPP1R13L	19	45379638
ERCC1	19	45407334
FOSB	19	45467995
RTN2	19	45485294
PPM1N	19	45488777
VASP	19	45506579
OPA3	19	45527767
GPR4	19	45589764
EML2	19	45606994
GIPR	19	45668221
SNRPD2	19	45687460
QPCTL	19	45692403
FBXO46	19	45710629
SIX5	19	45764785
DMPK	19	45769709
DMWD	19	45782947
SYMPK	19	45815410
IRF2BP1	19	45883608
MYPOP	19	45890023
NOVA2	19	45933734
CCDC61	19	45995461
PGLYRP1	19	46019153
IGFL2	19	46143106
HIF3A	19	46297042
PPP5C	19	46347087
CCDC8	19	46410329
PNMA8A	19	46466491
PNMA8B	19	46486906
CALM3	19	46601074
PTGIR	19	46620468
GNG8	19	46633953
DACT3	19	46647551
PRKD2	19	46674275
STRN4	19	46719511
FKRP	19	46746046
SLC1A5	19	46774883
AP2S1	19	46838136
ARHGAP35	19	46860997
NPAS1	19	47019837
TMEM160	19	47045909
ZC3H4	19	47064187
SAE1	19	47113274
BBC3	19	47220822
CCDC9	19	47255980
INAFM1	19	47274885
C5AR1	19	47290023
C5AR2	19	47332175
DHX34	19	47349315
MEIS3	19	47403124
SLC8A2	19	47428017
KPTN	19	47475150
NAPA	19	47487637
BICRA	19	47608196
EHD2	19	47713422
NOP53	19	47745546
SELENOW	19	47778677
CRX	19	47819779
PLA2G4C	19	48047843
LIG1	19	48115445
ZSWIM9	19	48170680
CARD8	19	48180770
ZNF114	19	48270081
EMP3	19	48321509
TMEM143	19	48332356
SYNGR4	19	48364367
KDELR1	19	48382575
GRIN2D	19	48393668
GRWD1	19	48445841
KCNJ14	19	48455574
CYTH2	19	48469208
LMTK3	19	48485271
SULT2B1	19	48552172
FAM83E	19	48599961
RPL18	19	48615328
SPHK2	19	48619291
DBP	19	48630030
CA11	19	48637946
NTN5	19	48661407
FUT2	19	48695971
MAMSTR	19	48712725
RASIP1	19	48720585
IZUMO1	19	48740852
FUT1	19	48748011
BCAT2	19	48795062
HSD17B14	19	48813018
PLEKHA4	19	48837092
PPP1R15A	19	48872212
